,Player,Battles,Rank,Win rate,Avg. frags,Avg. damage
518,ShellGoBonk,17,9,70.59%,0.94,62 636
518,Treybeus,17,9,70.59%,0.47,42 385
518,K_Bomb,17,9,70.59%,1.82,108 529
518,SMRabid,17,9,70.59%,1.06,73 197
518,Metchy_,34,8,70.59%,0.91,57 925
518,fioda,17,9,70.59%,1.0,58 925
518,Carrier_Northstar,17,10,70.59%,1.29,57 573
518,pocketpenny,17,9,70.59%,0.94,55 187
518,_shadoww_,34,8,70.59%,1.03,41 705
518,Deus102,51,5,70.59%,1.0,64 544
518,khanholio,17,9,70.59%,1.29,98 420
518,NBZSJ12138,17,9,70.59%,0.53,57 820
518,TheSpeakerCorraium,17,10,70.59%,0.94,60 040
518,Joetheshow23,17,10,70.59%,0.59,60 773
518,scotton_78,17,9,70.59%,0.71,46 119
518,JWendt1999,17,9,70.59%,1.06,61 514
518,Havok19783,17,10,70.59%,0.24,31 041
518,TheNopeBoat,17,10,70.59%,1.35,77 948
518,Mickooo,51,6,70.59%,0.82,57 605
518,uberdave100,17,10,70.59%,0.76,41 625
518,KamakazeT,17,10,70.59%,0.59,33 818
518,iBeeTzu_cl,51,5,70.59%,0.96,72 365
518,RB2308,17,10,70.59%,0.41,35 089
518,Nepgyaaaaa,17,10,70.59%,1.18,66 289
518,RitzBittz,17,9,70.59%,1.06,66 869
518,TarkovChip,17,10,70.59%,0.59,50 129
518,Co_rin,17,10,70.59%,1.35,70 553
554,Jensenovski,78,1,70.51%,1.1,48 807
554,Frank_en_stein,78,1,70.51%,1.24,80 316
554,Zekamashi_DAYO,78,1,70.51%,1.18,63 632
557,Necrolitiummm,44,7,70.45%,0.57,35 834
557,Calcuseless,44,7,70.45%,0.95,38 528
557,__Mmvp__,88,1,70.45%,1.23,72 693
560,Waimeakboy,27,9,70.37%,0.63,53 276
560,bc_10551,27,9,70.37%,0.44,52 741
560,VonRisk,27,7,70.37%,1.04,57 252
560,cjryder,27,8,70.37%,0.37,50 437
560,hyl0510,27,8,70.37%,0.74,38 481
565,Adm_Nemo,37,7,70.27%,0.92,74 642
565,DariusGeorge,74,1,70.27%,0.88,61 593
565,CommanderJam,37,6,70.27%,1.0,42 416
565,BottomsUp99,37,7,70.27%,0.73,47 456
565,ADogNamedBrutus,37,7,70.27%,1.22,80 112
565,Angry_Hornet,37,7,70.27%,0.97,46 377
571,Obtruncabo_Vos,47,6,70.21%,1.17,69 655
572,MaplePodoBanana87,77,1,70.13%,1.62,67 360
573,ScorpionX,20,9,70%,1.25,81 184
573,ChiefKim,30,8,70%,0.8,61 141
573,ColonelSanders,20,9,70%,1.1,71 154
573,EnforcerXD,30,7,70%,0.9,76 205
573,robeye1999,20,10,70%,0.7,31 648
573,i_Dev,20,9,70%,1.0,61 732
573,_Count_Trackula_,40,7,70%,0.88,47 693
573,marshalmartin,20,10,70%,0.8,64 946
573,Wraithguard12,20,8,70%,0.75,40 083
573,FlamingOmelette,20,10,70%,0.7,51 850
573,cheapinkc,20,9,70%,0.95,74 968
573,Daipraetor,20,8,70%,0.8,62 382
573,BandatBam,50,5,70%,0.78,62 304
573,Tsunomaki_Watame,20,9,70%,1.25,65 984
573,Obi1fashobi,20,8,70%,0.75,66 550
573,Captain_Crunch_21,20,10,70%,0.6,48 343
573,Waldo_Faldo,20,9,70%,0.5,32 180
573,Hull__Balsey,20,9,70%,0.5,59 910
573,fuzzy_pick1es,20,9,70%,0.8,53 445
573,Ashes_Remain,30,8,70%,0.5,53 963
573,SuperComm4,20,9,70%,0.6,40 187
573,EatonZ26,20,9,70%,0.65,66 097
573,OTTR_LIFE,60,5,70%,0.95,48 926
573,LightningStrike502,20,9,70%,1.2,74 505
573,CShaw141,40,5,70%,0.92,41 565
573,HibikiLover,20,9,70%,1.35,90 295
573,whycolt0,20,10,70%,0.4,32 970
573,enams1025,20,10,70%,0.75,60 806
573,Lyooh,20,9,70%,1.15,54 218
602,Warlord78,73,1,69.86%,1.4,63 218
603,Borla78,53,5,69.81%,1.04,74 540
603,HowlingStar,53,5,69.81%,0.83,63 754
605,CapnPunkBerries,43,6,69.77%,1.05,59 295
605,AnimalAmbition6,43,7,69.77%,0.67,59 869
605,KaiserWilhelmTheII,86,1,69.77%,1.31,81 353
605,FairWindsFollowingSeas,43,5,69.77%,1.37,74 227
605,Coooconut,86,1,69.77%,1.29,81 515
610,MalteseKnight,76,1,69.74%,1.3,83 099
611,Kruos,33,8,69.7%,0.94,61 173
611,dfg2,33,7,69.7%,0.85,55 905
611,Radcki,33,8,69.7%,1.0,55 992
611,johnf10city,33,7,69.7%,0.94,73 473
611,Kiriate,33,7,69.7%,0.64,40 554
611,PaulVonLettowVorbeck,33,5,69.7%,1.12,53 133
611,Marlboro666,33,8,69.7%,0.91,68 370
618,Journey3914,56,5,69.64%,0.96,62 235
618,Hindenburg_,56,5,69.64%,0.77,63 887
618,HydroNaughty,56,5,69.64%,0.8,68 469
621,nanotaz,79,1,69.62%,0.9,50 947
621,Matens,79,1,69.62%,0.99,63 804
623,semx47,23,8,69.57%,0.91,68 236
623,Apples_come_from_me,23,10,69.57%,0.7,64 922
623,Punkhunter25,23,8,69.57%,1.0,68 774
623,Luistron,23,9,69.57%,0.57,39 765
623,Sullen_Maximus,23,8,69.57%,1.0,41 234
623,The_Adjudicator,23,9,69.57%,1.09,55 025
623,KingOgnik,23,8,69.57%,0.87,57 150
623,VanLozz,23,8,69.57%,1.13,73 271
623,MotherofallCrispy,23,9,69.57%,0.91,57 532
623,DragonkayIV,23,9,69.57%,0.83,67 103
623,GetNoScoped14,23,9,69.57%,0.78,56 911
623,RiPTater,23,8,69.57%,1.3,91 090
623,Jackson_Gunnery,23,9,69.57%,1.13,61 676
636,Foye_UnConQueRaBLe,82,1,69.51%,0.94,64 628
637,HorrorRoach,59,5,69.49%,0.75,47 891
637,Feeral,59,7,69.49%,0.51,46 135
639,WoShi_DaHunZi_,72,1,69.44%,0.79,65 741
639,Exusiai,72,1,69.44%,1.18,45 407
639,QuidProJoe,36,7,69.44%,1.0,60 407
639,Senapai,36,7,69.44%,0.72,45 085
639,Michaecola,36,6,69.44%,1.19,72 238
639,zumarius,36,7,69.44%,1.03,77 291
645,omnomtom,85,1,69.41%,1.11,46 158
646,DeeDee7,98,1,69.39%,0.83,65 423
646,nodapgamer,49,5,69.39%,1.2,74 487
646,USSBB62,49,5,69.39%,1.53,76 164
649,TankOrBust,52,6,69.23%,0.56,44 804
649,Goliath654,52,6,69.23%,0.83,64 860
649,ottopay,39,7,69.23%,1.03,75 102
649,GilgaMash,26,10,69.23%,0.81,80 001
649,Cit_the_bed,26,7,69.23%,1.19,63 593
649,Salixczar,39,6,69.23%,0.64,50 893
649,Xamarak,26,9,69.23%,0.92,42 631
649,palsky120666,26,6,69.23%,1.81,82 352
649,FalseIncipience,26,9,69.23%,0.96,74 133
649,Apollo_Omicron,39,6,69.23%,1.03,57 793
649,Samurai_Satan,26,7,69.23%,1.35,51 584
649,Alex_Rogan1,26,8,69.23%,0.96,30 464
649,SergioC91,39,7,69.23%,0.79,60 148
649,Monza406,26,8,69.23%,0.62,71 824
649,LouLou_Cat,39,5,69.23%,1.23,70 160
649,Fever_nova,52,5,69.23%,1.23,65 188
649,4R4D1N,39,7,69.23%,0.77,49 448
649,1105349165,26,9,69.23%,1.12,86 424
649,scWitness,26,8,69.23%,0.58,54 031
649,Nabentine,65,5,69.23%,0.78,36 336
649,Azusagawa_mai,91,1,69.23%,1.24,90 908
670,S1XAN,94,1,69.15%,0.83,61 846
671,shootingstardrop,81,1,69.14%,1.1,79 286
672,TBNRstorm,55,5,69.09%,0.62,38 713
673,Wowfumiya,42,6,69.05%,1.05,82 162
673,IntoTheDusk,42,5,69.05%,1.62,98 965
675,Kyllmar,29,9,68.97%,1.52,89 761
675,M0nkE,29,8,68.97%,0.97,59 928
675,Dianeces,29,8,68.97%,1.1,57 349
675,Kenjister,58,4,68.97%,0.71,72 148
675,smokedog1877,29,8,68.97%,0.69,57 848
675,5thArmored1stDivision,58,5,68.97%,0.67,62 556
675,ManaTnT,87,1,68.97%,1.22,86 278
675,silvermoon_2016,29,9,68.97%,0.93,40 227
675,Nazurinn13,29,8,68.97%,0.97,56 322
675,Jaaaaason2333,29,8,68.97%,0.9,77 471
675,Brandy212,29,8,68.97%,1.34,59 890
675,deepdarkfantasay,29,8,68.97%,0.9,61 536
687,piecesofpizza,74,1,68.92%,1.27,58 414
688,Accidental_Submarine,45,5,68.89%,1.13,60 695
688,Big_Boy69,45,5,68.89%,1.13,61 432
690,Philown,61,5,68.85%,1.1,76 554
691,ITZ_ACE_BABY,77,1,68.83%,1.13,71 539
691,asashiooooo,77,3,68.83%,0.91,68 350
693,Ziad,16,10,68.75%,0.81,65 264
693,trzy666,16,10,68.75%,1.06,88 030
693,Silver_Isley,16,11,68.75%,0.81,46 686
693,WilliamTheDank,16,9,68.75%,0.94,74 091
693,Charmz,16,9,68.75%,0.88,47 545
693,Too_Old_2_B_Concerned,16,11,68.75%,0.62,55 979
693,somedude321456,16,9,68.75%,0.38,47 317
693,rodrod64,16,9,68.75%,1.38,75 362
693,Turlin,16,10,68.75%,0.25,37 557
693,Silent_Sins,32,8,68.75%,0.62,53 230
693,Desperado212,16,10,68.75%,1.25,88 270
693,StudentDriver,16,9,68.75%,0.69,74 674
693,8Bit_Gabriel,16,10,68.75%,0.75,51 528
693,_Sinful_,16,9,68.75%,1.44,57 423
693,me3mo,16,9,68.75%,0.5,36 026
693,Disengage1,16,10,68.75%,0.62,54 961
693,Millertime_destroyer,16,10,68.75%,0.62,39 140
693,Nockeln,32,8,68.75%,0.66,37 010
693,BadmiraI,16,10,68.75%,0.44,47 556
693,Kampfer_30,16,10,68.75%,1.12,68 395
693,Openshirt,16,10,68.75%,0.19,33 189
693,Ghostar_1,16,10,68.75%,0.5,48 252
693,Thunder_invader_11,16,9,68.75%,1.0,83 359
693,olsenwc,16,9,68.75%,1.06,42 801
693,Loobo203,16,10,68.75%,0.56,53 317
693,Phr34k_,16,10,68.75%,0.69,46 812
693,boeing95,16,10,68.75%,1.0,45 131
693,Kevin_Duree,16,10,68.75%,0.62,37 147
693,kamidomz,32,9,68.75%,0.44,37 814
693,Boobash_15,48,5,68.75%,0.94,60 611
693,Grand_ADM_Thrawn,16,10,68.75%,0.88,64 791
693,Paul1966_sniper,16,9,68.75%,1.0,62 714
693,ARC_sebcam,16,9,68.75%,1.44,76 612
693,RJhotFire,32,8,68.75%,1.19,42 355
693,crap_apple,64,5,68.75%,0.78,53 542
693,sirius_666,16,11,68.75%,1.31,79 456
693,LouiChan,16,10,68.75%,1.56,76 516
693,lord_stern1,16,10,68.75%,0.75,45 998
693,NeoWarships,16,10,68.75%,0.88,74 414
693,scott_free,16,10,68.75%,0.88,34 688
693,Van_101,16,11,68.75%,0.62,37 637
693,Lolilanta,16,10,68.75%,1.12,64 695
693,UnfetteredShadow,48,5,68.75%,0.88,51 314
693,inconspicuous73,16,10,68.75%,0.62,48 149
693,something_invader,16,9,68.75%,1.12,64 962
693,Milan_Messina,16,10,68.75%,0.81,68 785
693,BACK2PORTBOI,16,10,68.75%,0.62,69 149
693,Real_HabonRoof,16,10,68.75%,1.06,73 308
693,Ship_My_Pants_,16,10,68.75%,0.44,42 449
693,Tenryuu_Kai_Ni,16,10,68.75%,0.94,60 889
693,Tigre_431,16,11,68.75%,0.56,55 155
693,MK_MKII,16,10,68.75%,0.75,84 321
693,SAVAGE_WOMBAT,32,7,68.75%,1.25,64 479
693,SBWGMYM,16,9,68.75%,0.88,67 874
693,n_o_ne,16,9,68.75%,1.31,73 018
693,Navjotsingh123456,16,10,68.75%,0.62,26 178
693,mosastroyerX,16,11,68.75%,0.44,32 202
750,Kanak_Unconquerable_Iron,67,3,68.66%,1.4,48 790
751,whitMei_,51,5,68.63%,0.84,73 422
751,CryHavocCerberus,51,6,68.63%,0.94,63 155
753,csx0,86,1,68.6%,0.87,68 977
754,jagdhund,35,8,68.57%,0.6,38 785
754,hellbringner,35,8,68.57%,0.4,40 898
754,YaoYaoCheckOut,35,7,68.57%,1.31,96 668
754,Lamp004,35,7,68.57%,0.8,47 857
754,Darcknesworld,35,8,68.57%,0.6,55 031
754,StrikeForceHeros,35,8,68.57%,0.94,78 382
754,Larapio,35,7,68.57%,0.74,54 059
754,Alpaca_Especial,35,7,68.57%,0.54,27 386
754,Trustkir,35,7,68.57%,0.94,58 666
754,sheckephano,70,4,68.57%,0.97,79 591
754,marcelosaravi,35,8,68.57%,0.74,35 899
765,eduardo1234,54,6,68.52%,0.87,58 386
765,AdmiralForza,54,5,68.52%,1.13,66 698
765,Poi_Seidon,54,4,68.52%,1.02,42 115
765,Reimu_Bakarei,54,5,68.52%,1.31,71 871
769,AresvirusInfection,92,1,68.48%,0.82,48 957
770,Sgt_Basher,19,10,68.42%,0.53,47 297
770,Derwood62,19,9,68.42%,0.58,40 552
770,Ammoracked_Again,19,9,68.42%,0.95,71 649
770,kistos,19,10,68.42%,0.53,39 051
770,ace00004,19,10,68.42%,0.89,65 148
770,xGreyGhostx,19,9,68.42%,1.26,82 526
770,OrkyBoss,19,10,68.42%,0.63,58 547
770,Malandrix,19,9,68.42%,0.26,50 403
770,TFKailua,19,10,68.42%,0.89,43 469
770,LupusVargus,19,9,68.42%,1.05,64 563
770,bleech32,19,10,68.42%,0.74,45 436
770,iviast3r,19,10,68.42%,0.63,62 259
770,NextMe,19,9,68.42%,0.79,50 666
770,Dedicatus,19,10,68.42%,1.11,84 055
770,Epic_Baller,19,11,68.42%,0.68,55 421
770,pistolmagee,19,10,68.42%,0.47,38 787
770,jw6969,19,10,68.42%,0.68,66 232
770,RVSHB,38,5,68.42%,1.21,78 485
770,0511_POG_USMC,19,9,68.42%,0.84,41 340
770,Soulstryke,95,1,68.42%,0.84,52 451
770,Javier_Padilla,19,10,68.42%,0.79,52 958
770,Mudkip987,19,10,68.42%,1.26,84 747
770,ConorH07,57,4,68.42%,0.88,59 318
770,NH_USA,19,10,68.42%,0.37,47 408
770,stevenzhao22,19,9,68.42%,1.0,44 356
770,FaZe_tity,19,10,68.42%,0.58,41 262
770,BRC8,19,10,68.42%,1.42,79 708
770,Helloeverybody5,19,9,68.42%,1.42,97 147
770,Ableson_warrior,76,1,68.42%,1.0,71 600
770,BCLepage,19,10,68.42%,0.63,28 874
770,LaDameAuxCame,19,10,68.42%,0.42,57 607
770,ATK_PopCorn,57,5,68.42%,0.6,44 683
770,PasserTamago,19,10,68.42%,0.63,40 530
770,scottishmentat,19,9,68.42%,0.68,25 907
770,R0gue_F1ghter,19,10,68.42%,1.26,95 757
805,ThiagoL0rD,79,3,68.35%,1.2,78 365
806,BMEofSJTU,60,4,68.33%,1.15,81 306
807,Pepper1155,41,7,68.29%,0.95,46 761
807,The_Sea_Witch,41,7,68.29%,0.68,42 467
807,Fubbleskag,41,6,68.29%,0.73,56 242
807,AngryBeans,41,6,68.29%,0.83,46 031
807,Hoop53,41,8,68.29%,0.41,36 075
807,grindcoffeee,41,5,68.29%,1.17,90 328
813,Crashingplanes,63,3,68.25%,1.13,63 227
813,KeenMarx,63,4,68.25%,0.81,58 305
815,Quarantined_,85,1,68.24%,1.05,71 411
815,Ducky_shot,85,1,68.24%,0.94,39 515
817,PlaceboJeffect,22,8,68.18%,1.32,88 806
817,AdmiralKird,88,1,68.18%,1.55,75 193
817,99_percent_luck,66,3,68.18%,1.23,71 225
817,Hopikaz83,22,9,68.18%,1.23,66 080
817,RickRouss,22,9,68.18%,0.73,36 648
817,Caffeinicus,22,9,68.18%,0.95,49 081
817,bixylshuftan,22,9,68.18%,0.23,29 437
817,Samurai_warrior_1,22,9,68.18%,1.41,88 095
817,Zhika,22,10,68.18%,1.23,52 518
817,ExEFTUpRecruit,22,9,68.18%,1.0,74 570
817,BlizzardHero,22,10,68.18%,1.73,84 032
817,xXMcNinjaXx,22,9,68.18%,1.18,57 860
817,Aseval,22,9,68.18%,0.59,45 031
817,John_The_Ruthless,66,1,68.18%,1.41,56 587
817,PrinzEugenLover69,22,10,68.18%,1.18,73 869
817,StephenWhite,22,9,68.18%,0.82,60 285
817,fatcat000,22,9,68.18%,0.59,45 951
817,moedadi,88,1,68.18%,0.85,57 901
817,Badigadi,22,9,68.18%,1.09,53 018
817,CelloForEver2018,22,9,68.18%,0.45,51 015
817,FebreezeVaper,22,9,68.18%,1.09,49 329
817,Asrioth,22,8,68.18%,0.68,63 481
817,shadoworca_666,44,7,68.18%,0.73,55 316
817,shiki_,22,10,68.18%,0.68,34 438
841,MistaCat,91,1,68.13%,1.13,69 639
842,TheGyasi,47,6,68.09%,0.79,67 269
843,SloppyJ0e,25,9,68%,0.76,43 502
843,RazgrizRaptor,25,9,68%,1.28,72 048
843,NProv,50,6,68%,1.22,85 801
843,nimbalo500,25,9,68%,0.96,61 497
843,CodeCowz,75,5,68%,0.77,52 932
843,ReconCav,25,8,68%,0.56,61 297
843,KagaSensei,25,9,68%,1.24,76 796
843,Sonar_marksman,25,10,68%,0.48,46 858
843,CaptDaemon,25,10,68%,0.48,52 181
843,ARP_Yamato,75,1,68%,0.73,40 593
843,wozhekezhenxing,50,5,68%,0.88,84 083
843,Leap_4rog,25,9,68%,0.44,69 200
843,valen_546,50,6,68%,1.2,90 515
856,IowaClassBattleshipIV,78,1,67.95%,1.1,43 455
857,WOWOSHINO,53,5,67.92%,1.06,71 040
858,Heiwarikanade,81,1,67.9%,1.12,53 775
859,Stuby5600,28,9,67.86%,1.14,57 060
859,Shogun_Phantom,28,9,67.86%,0.64,61 465
859,SkEeZlcks,28,9,67.86%,1.18,76 656
859,Drazhen_JEFF,84,1,67.86%,0.96,50 515
859,wang_yinchuan,28,8,67.86%,0.86,56 607
859,SkyHarbor6,28,9,67.86%,0.89,55 358
859,Jmo_2015,28,8,67.86%,1.21,62 212
859,roles3203,28,9,67.86%,0.93,37 356
859,Antonius_Jones,28,8,67.86%,1.07,44 593
859,Admiral_Maddox,56,4,67.86%,0.88,54 989
859,ADMTirpitz,28,9,67.86%,0.68,54 972
859,IridiumSix,28,7,67.86%,0.57,54 701
859,Cruiser_Thor,28,8,67.86%,0.89,69 046
859,FZ1Rider,28,9,67.86%,0.96,75 139
859,Vallad_invader,28,9,67.86%,1.32,66 009
859,Gozer8,28,9,67.86%,0.93,59 526
859,Wermp,28,8,67.86%,0.86,52 570
859,Xtr3m3_Master_Baiter,28,9,67.86%,0.75,57 879
859,Pviruss,84,1,67.86%,1.15,75 402
878,Shortmoon,59,6,67.8%,0.98,57 179
878,GTLlama,59,5,67.8%,1.02,72 445
880,GrandmasGoneWild,90,1,67.78%,0.72,41 598
880,WizardFerret,90,1,67.78%,1.22,83 580
882,NotNotSam,31,8,67.74%,0.97,69 299
882,TaNaMira,31,9,67.74%,0.68,45 453
882,S_stands_for_shindeiru,31,8,67.74%,0.77,70 642
882,DutchOven60,31,7,67.74%,1.23,70 394
882,YummeyMango,31,8,67.74%,1.03,67 403
882,Dave__1,31,9,67.74%,0.68,63 354
882,LifelessAlloy54,31,9,67.74%,0.94,56 940
882,Akula_SoloWinPixy,31,7,67.74%,0.94,73 323
882,DollzEyez,31,8,67.74%,0.77,27 198
882,Mr_KingSize,31,9,67.74%,0.74,70 752
892,canabidol,65,7,67.69%,0.63,51 377
893,Dingchavez,34,8,67.65%,0.74,68 396
893,bunny232,34,8,67.65%,0.82,71 773
893,super_drew,34,8,67.65%,0.53,54 338
893,Finrar,34,8,67.65%,0.91,65 806
893,Skomomo,34,7,67.65%,1.12,84 781
893,4thwheel,34,10,67.65%,0.74,64 190
893,Hit_me_BB_one_more_time,34,9,67.65%,0.5,49 401
893,Catalyst410,34,8,67.65%,0.71,64 069
901,Tencent_Best_Company,71,1,67.61%,0.85,43 734
902,majorpains78,37,7,67.57%,0.95,59 250
902,AlphaDeltaEpsilon,37,8,67.57%,0.68,52 138
902,pred21,37,8,67.57%,1.22,73 851
902,QuilavaMan,74,4,67.57%,1.12,76 589
902,EKFUSCO,37,6,67.57%,1.22,55 389
902,requte,37,7,67.57%,0.68,42 934
902,TheCrusadesPoi,37,7,67.57%,0.89,75 109
902,Umino_sense,37,5,67.57%,1.05,68 288
910,Biddybam,40,7,67.5%,1.35,76 877
910,Fool_of_a_Took,40,8,67.5%,0.62,26 004
910,jgn42,40,7,67.5%,0.6,52 324
913,GrizzledMcThornbody,43,6,67.44%,1.14,67 847
913,Ltdonjuan,43,6,67.44%,0.49,35 866
913,Murican_Tanker,43,6,67.44%,0.79,35 337
913,Jack__steel,43,8,67.44%,0.72,53 875
913,Ivan_Namirettov_,43,6,67.44%,1.23,59 632
913,volutionseba,86,1,67.44%,0.8,47 341
913,mo_11b,43,7,67.44%,0.49,57 635
913,High_ping_Warrior_CN,86,1,67.44%,0.84,56 588
921,MSN02Zeong,89,2,67.42%,0.88,53 470
922,Space__Pope,46,6,67.39%,0.83,69 616
922,Rear_Admiral_Pepe,46,6,67.39%,0.89,55 555
922,LtDannnn,46,6,67.39%,0.89,63 708
922,thegrimace,46,7,67.39%,0.87,53 627
926,_Barage_,98,1,67.35%,1.18,66 549
926,GMSchwartz,49,6,67.35%,1.06,77 827
926,fushun_txdy,49,5,67.35%,1.06,74 178
929,Hiro97,52,7,67.31%,0.92,67 038
929,CptBoma,52,5,67.31%,1.12,73 102
929,PurpleAki_UK,52,6,67.31%,1.08,58 286
932,Libra117,107,1,67.29%,1.39,72 654
933,bubbiepo,55,5,67.27%,1.09,86 825
933,bigb0ngz,55,5,67.27%,1.22,85 783
933,HanzLifter,55,5,67.27%,0.85,32 397
933,BornToQuill,55,4,67.27%,1.07,37 396
933,DamonDoil,110,1,67.27%,1.05,74 248
933,MrsNoturno,55,6,67.27%,0.96,84 452
933,LastPure,55,5,67.27%,0.89,57 851
940,DokterBeefcake,58,6,67.24%,0.76,43 037
940,throatPUNCHR,58,5,67.24%,0.78,49 904
940,ANHUIRENLJD,58,5,67.24%,0.98,77 670
943,N0THINGSAFE,61,5,67.21%,0.95,62 705
944,HaoHow,64,3,67.19%,0.89,55 442
944,teitoku_misaki,64,4,67.19%,0.97,63 840
946,teddybearthe3rd,73,4,67.12%,0.97,65 756
947,XH15,88,3,67.05%,0.65,44 766
948,John_The_CV_Hunter,91,1,67.03%,1.36,53 164
949,Captain_Fezzik,94,1,67.02%,1.04,40 498
950,DarthSalty_The_Wise,100,1,67%,1.2,60 939
950,TBot9000,100,1,67%,1.37,64 864
952,vonGreymere,15,10,66.67%,0.4,37 663
952,Hika,24,10,66.67%,0.42,45 746
952,ruslanbear14,39,6,66.67%,1.15,91 481
952,Feminist,63,3,66.67%,1.05,60 220
952,LieutHawkeye,18,8,66.67%,1.56,91 240
952,BansheeViper,18,10,66.67%,0.5,35 101
952,MCAS,24,9,66.67%,0.79,68 514
952,geraldjack,27,9,66.67%,0.81,61 547
952,Zenky75,21,9,66.67%,0.48,34 826
952,TheOldGuardian,18,10,66.67%,0.89,77 287
952,Jagdweasel,15,11,66.67%,0.73,62 848
952,stevcook,18,10,66.67%,0.28,30 230
952,Iopis,30,9,66.67%,0.87,66 842
952,gundam2010,18,10,66.67%,0.61,69 514
952,pejaqsy,15,10,66.67%,0.93,71 006
952,one4nukes,27,9,66.67%,1.15,72 132
952,NX915,18,10,66.67%,0.83,54 180
952,chaoticevil,27,8,66.67%,0.81,56 265
952,Ooyodo_,33,8,66.67%,1.03,61 348
952,TheTexan1,15,9,66.67%,0.67,54 257
952,devilman275,15,9,66.67%,1.0,85 222
952,DaChosen1FoSho,18,9,66.67%,0.61,66 264
952,SeinerMajestatSchiff,15,10,66.67%,0.8,41 604
952,Chaotics,27,8,66.67%,1.0,61 190
952,Skyace,18,10,66.67%,0.67,60 842
952,Kohler7,21,10,66.67%,0.67,52 285
952,btsulliv,36,7,66.67%,1.14,71 584
952,Toran_Gammont,15,9,66.67%,0.93,61 977
952,Malarkey_,15,10,66.67%,0.87,73 467
952,HeavyTwenty,33,6,66.67%,1.42,74 760
952,StephenC93,42,7,66.67%,1.1,64 298
952,HeisenbergX,18,9,66.67%,0.72,56 719
952,Vargyas,18,9,66.67%,0.72,52 710
952,DeathChaser8,18,10,66.67%,0.78,54 765
952,Tac32,81,5,66.67%,0.83,67 786
952,var77,27,8,66.67%,1.0,77 641
952,Quincy71_GWP,21,9,66.67%,0.67,62 305
952,davdecker,15,10,66.67%,0.2,28 117
952,DrReacharound,18,10,66.67%,1.06,44 971
952,ATKBeavs,27,8,66.67%,0.7,51 560
952,Maddog2427,54,3,66.67%,1.17,60 197
952,Kitano_Honoka,15,9,66.67%,0.87,35 971
952,TarValon4629,15,10,66.67%,0.8,39 867
952,_Caliph_,24,9,66.67%,0.83,55 460
952,Landkruser1,15,10,66.67%,1.27,76 491
952,sancheng,27,8,66.67%,0.74,61 893
952,Akirara,42,6,66.67%,0.95,92 367
952,xKSNx,63,5,66.67%,1.22,57 457
952,GrandMoffKarlDoenitz,15,10,66.67%,1.2,81 413
952,chanwitz__O_Oll,18,10,66.67%,0.72,71 840
952,Wizzard_x,18,10,66.67%,0.94,35 089
952,capatterson,15,10,66.67%,0.13,28 021
952,Knight_4_IAM,15,10,66.67%,0.93,42 986
952,Windcaller,18,10,66.67%,0.72,69 052
952,JollyRoger6969,39,9,66.67%,0.82,60 744
952,cuda_392,18,10,66.67%,0.67,49 518
952,DankTank73,18,10,66.67%,0.78,46 350
952,Arctic_Ebola,27,8,66.67%,0.93,45 658
952,Davoren,15,10,66.67%,1.13,63 236
952,Pappy_boigton,21,10,66.67%,0.57,36 470
952,alexrowing,42,8,66.67%,0.79,58 458
952,Nastyhobbitses,36,8,66.67%,0.83,75 169
952,DoranVuTye,63,5,66.67%,0.87,59 148
952,chev3,18,10,66.67%,1.0,61 104
952,LordKaldorDraigo,18,10,66.67%,0.61,71 843
952,almerac,21,10,66.67%,0.48,31 479
952,SFC_Sabo,18,9,66.67%,0.94,47 521
952,voidmaster1,15,10,66.67%,0.73,54 301
952,HolyName34,30,9,66.67%,1.37,54 827
952,MrSharkswith,33,7,66.67%,0.91,72 022
952,MormonAngelofDeath,27,8,66.67%,0.52,54 501
952,spyshooter,15,10,66.67%,0.73,63 463
952,TheRoflman,15,10,66.67%,0.93,76 241
952,Lokimaximus,15,11,66.67%,1.27,65 573
952,sleeping_ninja,84,1,66.67%,1.39,81 475
952,Shironeko376,15,10,66.67%,0.73,49 795
952,Eagle_of_faith,39,8,66.67%,1.0,71 314
952,wyldkat40,21,9,66.67%,0.71,47 354
952,BlackPraetorian,21,10,66.67%,0.86,44 149
952,Wolf_von_der_Aurora,18,10,66.67%,0.89,60 343
952,Ajax_the_Great1,33,7,66.67%,1.15,60 040
952,Blue_Morpho,27,8,66.67%,1.07,49 851
952,colinxu,24,9,66.67%,0.96,72 182
952,AceFreedom,15,10,66.67%,1.0,71 722
952,CaptEddie_AncientMariner,15,9,66.67%,1.2,83 873
952,BomberHawk,39,8,66.67%,0.87,50 963
952,DragoonOmega,18,10,66.67%,0.89,82 405
952,ObeWonKaNoobi,21,9,66.67%,0.71,66 304
952,LongestSilence,15,10,66.67%,0.67,42 467
952,Xtremexc29,18,10,66.67%,0.67,49 778
952,ghyharry,15,10,66.67%,0.8,74 336
952,Soryu007,27,9,66.67%,0.56,41 545
952,rapid_exposure,21,10,66.67%,0.48,34 634
952,Von_der_Tann,21,9,66.67%,0.67,39 095
952,Xx_Nick44_xX,36,8,66.67%,1.08,91 293
952,oculus_,15,9,66.67%,0.93,48 978
952,Gor_Hajus,15,10,66.67%,0.93,50 037
952,Jon_Snow1257,27,9,66.67%,0.48,43 037
952,SteelCityUSA,15,9,66.67%,1.33,64 245
952,FloatingFirebat,36,7,66.67%,0.83,62 056
