,Player,Battles,Rank,Win rate,Avg. frags,Avg. damage
513,fioda,17,9,70.59%,1.0,58 925
513,Carrier_Northstar,17,10,70.59%,1.29,57 573
513,pocketpenny,17,9,70.59%,0.94,55 187
513,_shadoww_,34,8,70.59%,1.03,41 705
513,Deus102,51,5,70.59%,1.0,64 544
513,khanholio,17,9,70.59%,1.29,98 420
513,NBZSJ12138,17,9,70.59%,0.53,57 820
513,TheSpeakerCorraium,17,10,70.59%,0.94,60 040
513,Joetheshow23,17,10,70.59%,0.59,60 773
513,JWendt1999,17,9,70.59%,1.06,61 514
513,Havok19783,17,10,70.59%,0.24,31 041
513,TheNopeBoat,17,10,70.59%,1.35,77 948
513,Mickooo,51,6,70.59%,0.82,57 605
513,uberdave100,17,10,70.59%,0.76,41 625
513,KamakazeT,17,10,70.59%,0.59,33 818
513,iBeeTzu_cl,51,5,70.59%,0.96,72 365
513,RB2308,17,10,70.59%,0.41,35 089
513,Nepgyaaaaa,17,10,70.59%,1.18,66 289
513,RitzBittz,17,9,70.59%,1.06,66 869
513,TarkovChip,17,10,70.59%,0.59,50 129
513,Co_rin,17,10,70.59%,1.35,70 553
548,Jensenovski,78,1,70.51%,1.1,48 807
548,Frank_en_stein,78,1,70.51%,1.24,80 316
548,Zekamashi_DAYO,78,1,70.51%,1.18,63 632
551,Necrolitiummm,44,7,70.45%,0.57,35 834
551,Calcuseless,44,7,70.45%,0.95,38 528
551,__Mmvp__,88,1,70.45%,1.23,72 693
554,Waimeakboy,27,9,70.37%,0.63,53 276
554,bc_10551,27,9,70.37%,0.44,52 741
554,VonRisk,27,7,70.37%,1.04,57 252
554,cjryder,27,8,70.37%,0.37,50 437
554,hyl0510,27,8,70.37%,0.74,38 481
554,plaaswolf,27,8,70.37%,0.52,27 397
560,Adm_Nemo,37,7,70.27%,0.92,74 642
560,DariusGeorge,74,1,70.27%,0.88,61 593
560,CommanderJam,37,6,70.27%,1.0,42 416
560,BottomsUp99,37,7,70.27%,0.73,47 456
560,ADogNamedBrutus,37,7,70.27%,1.22,80 112
560,Angry_Hornet,37,7,70.27%,0.97,46 377
566,Obtruncabo_Vos,47,6,70.21%,1.17,69 655
567,MaplePodoBanana87,77,1,70.13%,1.62,67 360
568,ScorpionX,20,9,70%,1.25,81 184
568,ChiefKim,30,8,70%,0.8,61 141
568,ColonelSanders,20,9,70%,1.1,71 154
568,EnforcerXD,30,7,70%,0.9,76 205
568,robeye1999,20,10,70%,0.7,31 648
568,i_Dev,20,9,70%,1.0,61 732
568,_Count_Trackula_,40,7,70%,0.88,47 693
568,marshalmartin,20,10,70%,0.8,64 946
568,Wraithguard12,20,8,70%,0.75,40 083
568,FlamingOmelette,20,10,70%,0.7,51 850
568,cheapinkc,20,9,70%,0.95,74 968
568,Daipraetor,20,8,70%,0.8,62 382
568,BandatBam,50,5,70%,0.78,62 304
568,Tsunomaki_Watame,20,9,70%,1.25,65 984
568,Obi1fashobi,20,8,70%,0.75,66 550
568,Captain_Crunch_21,20,10,70%,0.6,48 343
568,Hull__Balsey,20,9,70%,0.5,59 910
568,fuzzy_pick1es,20,9,70%,0.8,53 445
568,Free_Shot_sniper,20,9,70%,0.95,50 102
568,Ashes_Remain,30,8,70%,0.5,53 963
568,SuperComm4,20,9,70%,0.6,40 187
568,EatonZ26,20,9,70%,0.65,66 097
568,OTTR_LIFE,60,5,70%,0.95,48 926
568,LightningStrike502,20,9,70%,1.2,74 505
568,CShaw141,40,5,70%,0.92,41 565
568,HibikiLover,20,9,70%,1.35,90 295
568,whycolt0,20,10,70%,0.4,32 970
568,enams1025,20,10,70%,0.75,60 806
568,Lyooh,20,9,70%,1.15,54 218
597,Warlord78,73,1,69.86%,1.4,63 218
598,Borla78,53,5,69.81%,1.04,74 540
598,HowlingStar,53,5,69.81%,0.83,63 754
600,CapnPunkBerries,43,6,69.77%,1.05,59 295
600,AnimalAmbition6,43,7,69.77%,0.67,59 869
600,KaiserWilhelmTheII,86,1,69.77%,1.31,81 353
600,FairWindsFollowingSeas,43,5,69.77%,1.37,74 227
600,Coooconut,86,1,69.77%,1.29,81 515
605,MalteseKnight,76,1,69.74%,1.3,83 099
606,Kruos,33,8,69.7%,0.94,61 173
606,dfg2,33,7,69.7%,0.85,55 905
606,Radcki,33,8,69.7%,1.0,55 992
606,johnf10city,33,7,69.7%,0.94,73 473
606,Kiriate,33,7,69.7%,0.64,40 554
606,PaulVonLettowVorbeck,33,5,69.7%,1.12,53 133
606,Marlboro666,33,8,69.7%,0.91,68 370
613,Journey3914,56,5,69.64%,0.96,62 235
613,Hindenburg_,56,5,69.64%,0.77,63 887
613,HydroNaughty,56,5,69.64%,0.8,68 469
616,nanotaz,79,1,69.62%,0.9,50 947
616,Matens,79,1,69.62%,0.99,63 804
618,semx47,23,8,69.57%,0.91,68 236
618,Apples_come_from_me,23,10,69.57%,0.7,64 922
618,Punkhunter25,23,8,69.57%,1.0,68 774
618,Luistron,23,9,69.57%,0.57,39 765
618,Sullen_Maximus,23,8,69.57%,1.0,41 234
618,The_Adjudicator,23,9,69.57%,1.09,55 025
618,KingOgnik,23,8,69.57%,0.87,57 150
618,VanLozz,23,8,69.57%,1.13,73 271
618,MotherofallCrispy,23,9,69.57%,0.91,57 532
618,DragonkayIV,23,9,69.57%,0.83,67 103
618,GetNoScoped14,23,9,69.57%,0.78,56 911
618,RiPTater,23,8,69.57%,1.3,91 090
618,Jackson_Gunnery,23,9,69.57%,1.13,61 676
631,Foye_UnConQueRaBLe,82,1,69.51%,0.94,64 628
632,HorrorRoach,59,5,69.49%,0.75,47 891
632,Feeral,59,7,69.49%,0.51,46 135
634,WoShi_DaHunZi_,72,1,69.44%,0.79,65 741
634,Exusiai,72,1,69.44%,1.18,45 407
634,QuidProJoe,36,7,69.44%,1.0,60 407
634,Senapai,36,7,69.44%,0.72,45 085
634,Michaecola,36,6,69.44%,1.19,72 238
634,zumarius,36,7,69.44%,1.03,77 291
640,omnomtom,85,1,69.41%,1.11,46 158
641,DeeDee7,98,1,69.39%,0.83,65 423
641,nodapgamer,49,5,69.39%,1.2,74 487
641,USSBB62,49,5,69.39%,1.53,76 164
644,Goliath654,52,6,69.23%,0.83,64 860
644,ottopay,39,7,69.23%,1.03,75 102
644,GilgaMash,26,10,69.23%,0.81,80 001
644,Cit_the_bed,26,7,69.23%,1.19,63 593
644,Salixczar,39,6,69.23%,0.64,50 893
644,Xamarak,26,9,69.23%,0.92,42 631
644,palsky120666,26,6,69.23%,1.81,82 352
644,FalseIncipience,26,9,69.23%,0.96,74 133
644,Apollo_Omicron,39,6,69.23%,1.03,57 793
644,Samurai_Satan,26,7,69.23%,1.35,51 584
644,Alex_Rogan1,26,8,69.23%,0.96,30 464
644,SergioC91,39,7,69.23%,0.79,60 148
644,Monza406,26,8,69.23%,0.62,71 824
644,LouLou_Cat,39,5,69.23%,1.23,70 160
644,Fever_nova,52,5,69.23%,1.23,65 188
644,4R4D1N,39,7,69.23%,0.77,49 448
644,1105349165,26,9,69.23%,1.12,86 424
644,scWitness,26,8,69.23%,0.58,54 031
644,Nabentine,65,5,69.23%,0.78,36 336
644,Azusagawa_mai,91,1,69.23%,1.24,90 908
644,Hollocene,52,5,69.23%,0.67,30 577
665,S1XAN,94,1,69.15%,0.83,61 846
666,shootingstardrop,81,1,69.14%,1.1,79 286
667,TBNRstorm,55,5,69.09%,0.62,38 713
668,Wowfumiya,42,6,69.05%,1.05,82 162
668,IntoTheDusk,42,5,69.05%,1.62,98 965
670,Kyllmar,29,9,68.97%,1.52,89 761
670,M0nkE,29,8,68.97%,0.97,59 928
670,Dianeces,29,8,68.97%,1.1,57 349
670,Kenjister,58,4,68.97%,0.71,72 148
670,smokedog1877,29,8,68.97%,0.69,57 848
670,5thArmored1stDivision,58,5,68.97%,0.67,62 556
670,ManaTnT,87,1,68.97%,1.22,86 278
670,silvermoon_2016,29,9,68.97%,0.93,40 227
670,Nazurinn13,29,8,68.97%,0.97,56 322
670,Jaaaaason2333,29,8,68.97%,0.9,77 471
670,deepdarkfantasay,29,8,68.97%,0.9,61 536
681,piecesofpizza,74,1,68.92%,1.27,58 414
682,Accidental_Submarine,45,5,68.89%,1.13,60 695
682,interestinglittlepotato,45,7,68.89%,1.07,68 210
682,Big_Boy69,45,5,68.89%,1.13,61 432
685,Philown,61,5,68.85%,1.1,76 554
686,ITZ_ACE_BABY,77,1,68.83%,1.13,71 539
686,asashiooooo,77,3,68.83%,0.91,68 350
688,Ziad,16,10,68.75%,0.81,65 264
688,trzy666,16,10,68.75%,1.06,88 030
688,Silver_Isley,16,11,68.75%,0.81,46 686
688,WilliamTheDank,16,9,68.75%,0.94,74 091
688,Charmz,16,9,68.75%,0.88,47 545
688,TankOrBust,48,6,68.75%,0.52,45 282
688,Too_Old_2_B_Concerned,16,11,68.75%,0.62,55 979
688,somedude321456,16,9,68.75%,0.38,47 317
688,rodrod64,16,9,68.75%,1.38,75 362
688,Turlin,16,10,68.75%,0.25,37 557
688,Silent_Sins,32,8,68.75%,0.62,53 230
688,Desperado212,16,10,68.75%,1.25,88 270
688,StudentDriver,16,9,68.75%,0.69,74 674
688,8Bit_Gabriel,16,10,68.75%,0.75,51 528
688,_Sinful_,16,9,68.75%,1.44,57 423
688,me3mo,16,9,68.75%,0.5,36 026
688,Disengage1,16,10,68.75%,0.62,54 961
688,Millertime_destroyer,16,10,68.75%,0.62,39 140
688,Nockeln,32,8,68.75%,0.66,37 010
688,BadmiraI,16,10,68.75%,0.44,47 556
688,Kampfer_30,16,10,68.75%,1.12,68 395
688,Openshirt,16,10,68.75%,0.19,33 189
688,Ghostar_1,16,10,68.75%,0.5,48 252
688,Thunder_invader_11,16,9,68.75%,1.0,83 359
688,olsenwc,16,9,68.75%,1.06,42 801
688,Loobo203,16,10,68.75%,0.56,53 317
688,Phr34k_,16,10,68.75%,0.69,46 812
688,boeing95,16,10,68.75%,1.0,45 131
688,Kevin_Duree,16,10,68.75%,0.62,37 147
688,kamidomz,32,9,68.75%,0.44,37 814
688,Boobash_15,48,5,68.75%,0.94,60 611
688,Grand_ADM_Thrawn,16,10,68.75%,0.88,64 791
688,Paul1966_sniper,16,9,68.75%,1.0,62 714
688,ARC_sebcam,16,9,68.75%,1.44,76 612
688,RJhotFire,32,8,68.75%,1.19,42 355
688,crap_apple,64,5,68.75%,0.78,53 542
688,sirius_666,16,11,68.75%,1.31,79 456
688,lord_stern1,16,10,68.75%,0.75,45 998
688,NeoWarships,16,10,68.75%,0.88,74 414
688,scott_free,16,10,68.75%,0.88,34 688
688,Van_101,16,11,68.75%,0.62,37 637
688,Lolilanta,16,10,68.75%,1.12,64 695
688,The_Interloper,16,9,68.75%,0.94,43 993
688,UnfetteredShadow,48,5,68.75%,0.88,51 314
688,inconspicuous73,16,10,68.75%,0.62,48 149
688,something_invader,16,9,68.75%,1.12,64 962
688,Milan_Messina,16,10,68.75%,0.81,68 785
688,BACK2PORTBOI,16,10,68.75%,0.62,69 149
688,Real_HabonRoof,16,10,68.75%,1.06,73 308
688,Ship_My_Pants_,16,10,68.75%,0.44,42 449
688,Tenryuu_Kai_Ni,16,10,68.75%,0.94,60 889
688,Tigre_431,16,11,68.75%,0.56,55 155
688,MK_MKII,16,10,68.75%,0.75,84 321
688,SAVAGE_WOMBAT,32,7,68.75%,1.25,64 479
688,SBWGMYM,16,9,68.75%,0.88,67 874
688,n_o_ne,16,9,68.75%,1.31,73 018
688,Navjotsingh123456,16,10,68.75%,0.62,26 178
688,mosastroyerX,16,11,68.75%,0.44,32 202
746,Kanak_Unconquerable_Iron,67,3,68.66%,1.4,48 790
747,whitMei_,51,5,68.63%,0.84,73 422
747,CryHavocCerberus,51,6,68.63%,0.94,63 155
749,csx0,86,1,68.6%,0.87,68 977
750,jagdhund,35,8,68.57%,0.6,38 785
750,hellbringner,35,8,68.57%,0.4,40 898
750,YaoYaoCheckOut,35,7,68.57%,1.31,96 668
750,Lamp004,35,7,68.57%,0.8,47 857
750,Darcknesworld,35,8,68.57%,0.6,55 031
750,StrikeForceHeros,35,8,68.57%,0.94,78 382
750,Larapio,35,7,68.57%,0.74,54 059
750,Alpaca_Especial,35,7,68.57%,0.54,27 386
750,Trustkir,35,7,68.57%,0.94,58 666
750,sheckephano,70,4,68.57%,0.97,79 591
750,marcelosaravi,35,8,68.57%,0.74,35 899
761,eduardo1234,54,6,68.52%,0.87,58 386
761,Poi_Seidon,54,4,68.52%,1.02,42 115
761,Reimu_Bakarei,54,5,68.52%,1.31,71 871
761,KinematiK,54,7,68.52%,0.93,64 798
765,AresvirusInfection,92,1,68.48%,0.82,48 957
766,Sgt_Basher,19,10,68.42%,0.53,47 297
766,Derwood62,19,9,68.42%,0.58,40 552
766,Ammoracked_Again,19,9,68.42%,0.95,71 649
766,kistos,19,10,68.42%,0.53,39 051
766,ace00004,19,10,68.42%,0.89,65 148
766,xGreyGhostx,19,9,68.42%,1.26,82 526
766,OrkyBoss,19,10,68.42%,0.63,58 547
766,Malandrix,19,9,68.42%,0.26,50 403
766,TFKailua,19,10,68.42%,0.89,43 469
766,LupusVargus,19,9,68.42%,1.05,64 563
766,bleech32,19,10,68.42%,0.74,45 436
766,iviast3r,19,10,68.42%,0.63,62 259
766,NextMe,19,9,68.42%,0.79,50 666
766,Dedicatus,19,10,68.42%,1.11,84 055
766,Epic_Baller,19,11,68.42%,0.68,55 421
766,pistolmagee,19,10,68.42%,0.47,38 787
766,jw6969,19,10,68.42%,0.68,66 232
766,RVSHB,38,5,68.42%,1.21,78 485
766,0511_POG_USMC,19,9,68.42%,0.84,41 340
766,Soulstryke,95,1,68.42%,0.84,52 451
766,Javier_Padilla,19,10,68.42%,0.79,52 958
766,Mudkip987,19,10,68.42%,1.26,84 747
766,ConorH07,57,4,68.42%,0.88,59 318
766,NH_USA,19,10,68.42%,0.37,47 408
766,stevenzhao22,19,9,68.42%,1.0,44 356
766,FaZe_tity,19,10,68.42%,0.58,41 262
766,BRC8,19,10,68.42%,1.42,79 708
766,Helloeverybody5,19,9,68.42%,1.42,97 147
766,Ableson_warrior,76,1,68.42%,1.0,71 600
766,BCLepage,19,10,68.42%,0.63,28 874
766,LaDameAuxCame,19,10,68.42%,0.42,57 607
766,ATK_PopCorn,57,5,68.42%,0.6,44 683
766,PasserTamago,19,10,68.42%,0.63,40 530
766,scottishmentat,19,9,68.42%,0.68,25 907
766,R0gue_F1ghter,19,10,68.42%,1.26,95 757
801,ThiagoL0rD,79,3,68.35%,1.2,78 365
802,BMEofSJTU,60,4,68.33%,1.15,81 306
803,Pepper1155,41,7,68.29%,0.95,46 761
803,The_Sea_Witch,41,7,68.29%,0.68,42 467
803,Fubbleskag,41,6,68.29%,0.73,56 242
803,AngryBeans,41,6,68.29%,0.83,46 031
803,Hoop53,41,8,68.29%,0.41,36 075
803,grindcoffeee,41,5,68.29%,1.17,90 328
809,Crashingplanes,63,3,68.25%,1.13,63 227
809,KeenMarx,63,4,68.25%,0.81,58 305
811,Quarantined_,85,1,68.24%,1.05,71 411
811,Ducky_shot,85,1,68.24%,0.94,39 515
813,PlaceboJeffect,22,8,68.18%,1.32,88 806
813,AdmiralKird,88,1,68.18%,1.55,75 193
813,99_percent_luck,66,3,68.18%,1.23,71 225
813,Hopikaz83,22,9,68.18%,1.23,66 080
813,RickRouss,22,9,68.18%,0.73,36 648
813,Caffeinicus,22,9,68.18%,0.95,49 081
813,bixylshuftan,22,9,68.18%,0.23,29 437
813,Samurai_warrior_1,22,9,68.18%,1.41,88 095
813,Zhika,22,10,68.18%,1.23,52 518
813,ExEFTUpRecruit,22,9,68.18%,1.0,74 570
813,BlizzardHero,22,10,68.18%,1.73,84 032
813,xXMcNinjaXx,22,9,68.18%,1.18,57 860
813,Aseval,22,9,68.18%,0.59,45 031
813,John_The_Ruthless,66,1,68.18%,1.41,56 587
813,PrinzEugenLover69,22,10,68.18%,1.18,73 869
813,StephenWhite,22,9,68.18%,0.82,60 285
813,fatcat000,22,9,68.18%,0.59,45 951
813,moedadi,88,1,68.18%,0.85,57 901
813,Badigadi,22,9,68.18%,1.09,53 018
813,CelloForEver2018,22,9,68.18%,0.45,51 015
813,elloco117,22,10,68.18%,0.55,47 398
813,FebreezeVaper,22,9,68.18%,1.09,49 329
813,Asrioth,22,8,68.18%,0.68,63 481
813,shadoworca_666,44,7,68.18%,0.73,55 316
813,shiki_,22,10,68.18%,0.68,34 438
838,MistaCat,91,1,68.13%,1.13,69 639
839,TheGyasi,47,6,68.09%,0.79,67 269
840,SloppyJ0e,25,9,68%,0.76,43 502
840,RazgrizRaptor,25,9,68%,1.28,72 048
840,NProv,50,6,68%,1.22,85 801
840,nimbalo500,25,9,68%,0.96,61 497
840,CodeCowz,75,5,68%,0.77,52 932
840,ReconCav,25,8,68%,0.56,61 297
840,KagaSensei,25,9,68%,1.24,76 796
840,Sonar_marksman,25,10,68%,0.48,46 858
840,CaptDaemon,25,10,68%,0.48,52 181
840,ARP_Yamato,75,1,68%,0.73,40 593
840,wozhekezhenxing,50,5,68%,0.88,84 083
840,Leap_4rog,25,9,68%,0.44,69 200
840,valen_546,50,6,68%,1.2,90 515
853,IowaClassBattleshipIV,78,1,67.95%,1.1,43 455
854,WOWOSHINO,53,5,67.92%,1.06,71 040
855,Heiwarikanade,81,1,67.9%,1.12,53 775
856,Stuby5600,28,9,67.86%,1.14,57 060
856,Shogun_Phantom,28,9,67.86%,0.64,61 465
856,SkEeZlcks,28,9,67.86%,1.18,76 656
856,Drazhen_JEFF,84,1,67.86%,0.96,50 515
856,wang_yinchuan,28,8,67.86%,0.86,56 607
856,SkyHarbor6,28,9,67.86%,0.89,55 358
856,Jmo_2015,28,8,67.86%,1.21,62 212
856,roles3203,28,9,67.86%,0.93,37 356
856,Antonius_Jones,28,8,67.86%,1.07,44 593
856,Admiral_Maddox,56,4,67.86%,0.88,54 989
856,ADMTirpitz,28,9,67.86%,0.68,54 972
856,IridiumSix,28,7,67.86%,0.57,54 701
856,Cruiser_Thor,28,8,67.86%,0.89,69 046
856,FZ1Rider,28,9,67.86%,0.96,75 139
856,Vallad_invader,28,9,67.86%,1.32,66 009
856,Gozer8,28,9,67.86%,0.93,59 526
856,Wermp,28,8,67.86%,0.86,52 570
856,Xtr3m3_Master_Baiter,28,9,67.86%,0.75,57 879
856,Pviruss,84,1,67.86%,1.15,75 402
875,SpicyTacoTruck,59,4,67.8%,0.88,29 352
875,Shortmoon,59,6,67.8%,0.98,57 179
875,GTLlama,59,5,67.8%,1.02,72 445
878,GrandmasGoneWild,90,1,67.78%,0.72,41 598
878,WizardFerret,90,1,67.78%,1.22,83 580
880,NotNotSam,31,8,67.74%,0.97,69 299
880,TaNaMira,31,9,67.74%,0.68,45 453
880,S_stands_for_shindeiru,31,8,67.74%,0.77,70 642
880,DutchOven60,31,7,67.74%,1.23,70 394
880,YummeyMango,31,8,67.74%,1.03,67 403
880,Dave__1,31,9,67.74%,0.68,63 354
880,LifelessAlloy54,31,9,67.74%,0.94,56 940
880,Akula_SoloWinPixy,31,7,67.74%,0.94,73 323
880,DollzEyez,31,8,67.74%,0.77,27 198
880,Mr_KingSize,31,9,67.74%,0.74,70 752
890,canabidol,65,7,67.69%,0.63,51 377
890,Rayne87,65,4,67.69%,0.82,62 354
892,bunny232,34,8,67.65%,0.82,71 773
892,super_drew,34,8,67.65%,0.53,54 338
892,Finrar,34,8,67.65%,0.91,65 806
892,Skomomo,34,7,67.65%,1.12,84 781
892,4thwheel,34,10,67.65%,0.74,64 190
892,Hit_me_BB_one_more_time,34,9,67.65%,0.5,49 401
892,Catalyst410,34,8,67.65%,0.71,64 069
899,Tencent_Best_Company,71,1,67.61%,0.85,43 734
900,majorpains78,37,7,67.57%,0.95,59 250
900,AlphaDeltaEpsilon,37,8,67.57%,0.68,52 138
900,pred21,37,8,67.57%,1.22,73 851
900,QuilavaMan,74,4,67.57%,1.12,76 589
900,EKFUSCO,37,6,67.57%,1.22,55 389
900,requte,37,7,67.57%,0.68,42 934
900,TheCrusadesPoi,37,7,67.57%,0.89,75 109
900,Umino_sense,37,5,67.57%,1.05,68 288
908,Biddybam,40,7,67.5%,1.35,76 877
908,Fool_of_a_Took,40,8,67.5%,0.62,26 004
908,jgn42,40,7,67.5%,0.6,52 324
911,GrizzledMcThornbody,43,6,67.44%,1.14,67 847
911,Ltdonjuan,43,6,67.44%,0.49,35 866
911,Murican_Tanker,43,6,67.44%,0.79,35 337
911,Jack__steel,43,8,67.44%,0.72,53 875
911,Ivan_Namirettov_,43,6,67.44%,1.23,59 632
911,volutionseba,86,1,67.44%,0.8,47 341
911,mo_11b,43,7,67.44%,0.49,57 635
911,High_ping_Warrior_CN,86,1,67.44%,0.84,56 588
919,MSN02Zeong,89,2,67.42%,0.88,53 470
920,Space__Pope,46,6,67.39%,0.83,69 616
920,Rear_Admiral_Pepe,46,6,67.39%,0.89,55 555
920,LtDannnn,46,6,67.39%,0.89,63 708
920,thegrimace,46,7,67.39%,0.87,53 627
924,_Barage_,98,1,67.35%,1.18,66 549
924,GMSchwartz,49,6,67.35%,1.06,77 827
924,fushun_txdy,49,5,67.35%,1.06,74 178
927,Hiro97,52,7,67.31%,0.92,67 038
927,CptBoma,52,5,67.31%,1.12,73 102
927,PurpleAki_UK,52,6,67.31%,1.08,58 286
930,Libra117,107,1,67.29%,1.39,72 654
931,bubbiepo,55,5,67.27%,1.09,86 825
931,bigb0ngz,55,5,67.27%,1.22,85 783
931,HanzLifter,55,5,67.27%,0.85,32 397
931,DamonDoil,110,1,67.27%,1.05,74 248
931,MrsNoturno,55,6,67.27%,0.96,84 452
931,LastPure,55,5,67.27%,0.89,57 851
937,DokterBeefcake,58,6,67.24%,0.76,43 037
937,throatPUNCHR,58,5,67.24%,0.78,49 904
937,WallyM,58,5,67.24%,0.81,76 489
937,ANHUIRENLJD,58,5,67.24%,0.98,77 670
941,N0THINGSAFE,61,5,67.21%,0.95,62 705
942,HaoHow,64,3,67.19%,0.89,55 442
942,teitoku_misaki,64,4,67.19%,0.97,63 840
944,teddybearthe3rd,73,4,67.12%,0.97,65 756
945,XH15,88,3,67.05%,0.65,44 766
946,Captain_Fezzik,94,1,67.02%,1.04,40 498
947,DarthSalty_The_Wise,100,1,67%,1.2,60 939
947,TBot9000,100,1,67%,1.37,64 864
949,vonGreymere,15,10,66.67%,0.4,37 663
949,Hika,24,10,66.67%,0.42,45 746
949,ruslanbear14,39,6,66.67%,1.15,91 481
949,Feminist,63,3,66.67%,1.05,60 220
949,LieutHawkeye,18,8,66.67%,1.56,91 240
949,BansheeViper,18,10,66.67%,0.5,35 101
949,MCAS,24,9,66.67%,0.79,68 514
949,geraldjack,27,9,66.67%,0.81,61 547
949,Zenky75,21,9,66.67%,0.48,34 826
949,TheOldGuardian,18,10,66.67%,0.89,77 287
949,Jagdweasel,15,11,66.67%,0.73,62 848
949,stevcook,18,10,66.67%,0.28,30 230
949,Iopis,30,9,66.67%,0.87,66 842
949,gundam2010,18,10,66.67%,0.61,69 514
949,pejaqsy,15,10,66.67%,0.93,71 006
949,one4nukes,27,9,66.67%,1.15,72 132
949,NX915,18,10,66.67%,0.83,54 180
949,chaoticevil,27,8,66.67%,0.81,56 265
949,Ooyodo_,33,8,66.67%,1.03,61 348
949,TheTexan1,15,9,66.67%,0.67,54 257
949,devilman275,15,9,66.67%,1.0,85 222
949,DaChosen1FoSho,18,9,66.67%,0.61,66 264
949,SeinerMajestatSchiff,15,10,66.67%,0.8,41 604
949,Chaotics,27,8,66.67%,1.0,61 190
949,Skyace,18,10,66.67%,0.67,60 842
949,Kohler7,21,10,66.67%,0.67,52 285
949,btsulliv,36,7,66.67%,1.14,71 584
949,Toran_Gammont,15,9,66.67%,0.93,61 977
949,Malarkey_,15,10,66.67%,0.87,73 467
949,StephenC93,42,7,66.67%,1.1,64 298
949,HeisenbergX,18,9,66.67%,0.72,56 719
949,Vargyas,18,9,66.67%,0.72,52 710
949,DeathChaser8,18,10,66.67%,0.78,54 765
949,Tac32,81,5,66.67%,0.83,67 786
949,var77,27,8,66.67%,1.0,77 641
949,Quincy71_GWP,21,9,66.67%,0.67,62 305
949,davdecker,15,10,66.67%,0.2,28 117
949,DrReacharound,18,10,66.67%,1.06,44 971
949,ATKBeavs,27,8,66.67%,0.7,51 560
949,Maddog2427,54,3,66.67%,1.17,60 197
949,Kitano_Honoka,15,9,66.67%,0.87,35 971
949,TarValon4629,15,10,66.67%,0.8,39 867
949,_Caliph_,24,9,66.67%,0.83,55 460
949,Landkruser1,15,10,66.67%,1.27,76 491
949,sancheng,27,8,66.67%,0.74,61 893
949,Akirara,42,6,66.67%,0.95,92 367
949,xKSNx,63,5,66.67%,1.22,57 457
949,GrandMoffKarlDoenitz,15,10,66.67%,1.2,81 413
949,chanwitz__O_Oll,18,10,66.67%,0.72,71 840
949,Wizzard_x,18,10,66.67%,0.94,35 089
949,capatterson,15,10,66.67%,0.13,28 021
949,Knight_4_IAM,15,10,66.67%,0.93,42 986
949,Windcaller,18,10,66.67%,0.72,69 052
949,JollyRoger6969,39,9,66.67%,0.82,60 744
949,cuda_392,18,10,66.67%,0.67,49 518
949,DankTank73,18,10,66.67%,0.78,46 350
949,Arctic_Ebola,27,8,66.67%,0.93,45 658
949,Davoren,15,10,66.67%,1.13,63 236
949,Pappy_boigton,21,10,66.67%,0.57,36 470
949,alexrowing,42,8,66.67%,0.79,58 458
949,Nastyhobbitses,36,8,66.67%,0.83,75 169
949,DoranVuTye,63,5,66.67%,0.87,59 148
949,chev3,18,10,66.67%,1.0,61 104
949,LordKaldorDraigo,18,10,66.67%,0.61,71 843
949,almerac,21,10,66.67%,0.48,31 479
949,SFC_Sabo,18,9,66.67%,0.94,47 521
949,HolyName34,30,9,66.67%,1.37,54 827
949,MrSharkswith,33,7,66.67%,0.91,72 022
949,MormonAngelofDeath,27,8,66.67%,0.52,54 501
949,spyshooter,15,10,66.67%,0.73,63 463
949,TheRoflman,15,10,66.67%,0.93,76 241
949,Lokimaximus,15,11,66.67%,1.27,65 573
949,sleeping_ninja,84,1,66.67%,1.39,81 475
949,Shironeko376,15,10,66.67%,0.73,49 795
949,Eagle_of_faith,39,8,66.67%,1.0,71 314
949,wyldkat40,21,9,66.67%,0.71,47 354
949,BlackPraetorian,21,10,66.67%,0.86,44 149
949,Wolf_von_der_Aurora,18,10,66.67%,0.89,60 343
949,Ajax_the_Great1,33,7,66.67%,1.15,60 040
949,Blue_Morpho,27,8,66.67%,1.07,49 851
949,colinxu,24,9,66.67%,0.96,72 182
949,AceFreedom,15,10,66.67%,1.0,71 722
949,CaptEddie_AncientMariner,15,9,66.67%,1.2,83 873
949,BomberHawk,39,8,66.67%,0.87,50 963
949,DragoonOmega,18,10,66.67%,0.89,82 405
949,ObeWonKaNoobi,21,9,66.67%,0.71,66 304
949,LongestSilence,15,10,66.67%,0.67,42 467
949,Xtremexc29,18,10,66.67%,0.67,49 778
949,ghyharry,15,10,66.67%,0.8,74 336
949,Soryu007,27,9,66.67%,0.56,41 545
949,rapid_exposure,21,10,66.67%,0.48,34 634
949,Von_der_Tann,21,9,66.67%,0.67,39 095
949,Xx_Nick44_xX,36,8,66.67%,1.08,91 293
949,oculus_,15,9,66.67%,0.93,48 978
949,Gor_Hajus,15,10,66.67%,0.93,50 037
949,Jon_Snow1257,27,9,66.67%,0.48,43 037
949,FloatingFirebat,36,7,66.67%,0.83,62 056
949,SedativeComet,21,10,66.67%,0.86,69 419
949,DerpyWasTaken,15,10,66.67%,0.93,75 641
949,_greifer,27,6,66.67%,1.22,63 255
949,Jack_Daniels_JD,18,9,66.67%,0.56,64 248
949,Gathering_Tempest,27,9,66.67%,1.41,54 154
949,Jagg3dFel,15,10,66.67%,1.07,70 207
