,Battles,Winrate,PR,Avg.frags,Avg.damage
599,172,65.12,1723,1.28,68861
599,147,65.99,1723,1.01,73830
601,47,53.19,1722,1.49,81423
602,42,69.05,1721,1.14,69700
602,147,60.54,1721,1.46,67261
604,99,59.6,1718,1.4,68931
605,96,51.04,1717,1.36,73762
605,44,59.09,1717,1.5,67381
605,53,60.38,1717,1.08,75778
608,53,60.38,1716,1.32,69594
609,464,57.97,1714,1.43,69310
609,502,62.35,1714,1.27,69512
611,46,58.7,1713,1.2,73269
611,427,62.53,1713,1.31,69071
613,106,54.72,1712,1.34,72292
613,116,56.03,1712,1.16,74541
615,67,47.76,1711,1.1,79918
615,155,53.55,1711,1.45,70754
617,330,57.88,1710,1.35,70138
617,245,54.29,1710,1.09,76686
619,49,69.39,1708,1.39,64119
620,93,60.22,1705,1.24,71344
620,122,52.46,1705,1.18,75654
622,62,54.84,1704,1.34,72095
622,170,63.53,1704,1.13,72150
624,93,61.29,1703,1.27,70564
625,72,55.56,1702,1.24,73834
625,119,57.14,1702,1.31,71519
627,256,67.19,1700,1.3,66528
628,847,59.39,1699,1.24,70835
628,46,69.57,1699,1.11,68875
630,190,58.42,1697,1.29,70261
631,265,57.36,1696,1.3,70892
631,105,58.1,1696,1.11,74157
633,101,58.42,1695,1.42,70998
633,282,52.13,1695,1.23,74129
635,42,50,1693,1.33,73653
635,86,62.79,1693,1.22,69596
635,63,49.21,1693,1.1,78196
638,63,61.9,1692,1.35,67188
639,85,48.24,1691,1.28,75337
639,40,42.5,1691,1.15,81132
641,100,57,1690,0.99,76739
642,80,56.25,1689,1.45,68458
643,196,58.16,1688,1.17,72155
644,55,60,1686,1.07,73837
644,189,62.43,1686,1.16,70533
644,109,56.88,1686,1.14,74001
647,65,55.38,1684,1.23,72841
648,130,59.23,1683,1.12,73304
649,50,66,1682,1.38,65105
650,65,55.38,1681,1.49,68012
650,74,60.81,1681,1.23,70000
652,135,56.3,1680,1.18,72939
653,54,42.59,1679,1.2,79394
653,203,62.07,1679,1.56,62971
653,50,60,1679,1.28,69715
656,47,63.83,1677,1.09,71596
657,43,58.14,1676,1.26,70528
658,45,60,1675,1.27,69820
658,159,59.12,1675,1.14,71553
660,173,59.54,1673,1.5,64926
661,99,59.6,1671,1.17,70662
662,80,61.25,1668,1.26,68119
662,453,58.5,1668,1.39,66921
664,102,57.84,1667,1.15,71779
664,87,63.22,1667,1.23,68009
666,43,60.47,1665,1.07,71866
667,71,59.15,1663,1.3,68331
668,44,59.09,1662,1.34,67263
668,93,59.14,1662,1.25,69741
670,243,61.32,1661,1.16,69553
670,171,59.06,1661,1.36,73244
670,215,59.53,1661,1.41,65605
670,80,53.75,1661,1.27,71806
670,152,50.66,1661,1.23,73831
675,50,56,1659,1.16,72726
675,77,61.04,1659,1.12,70348
675,59,62.71,1659,1.12,70322
678,60,56.67,1657,1.13,72836
679,63,55.56,1655,1.4,73996
680,41,48.78,1654,1.1,77436
681,40,67.5,1653,1.38,62147
681,80,71.25,1653,1.19,64302
683,75,62.67,1652,0.99,72132
684,130,60,1651,1.32,66618
685,41,68.29,1650,1.27,64329
686,178,63.48,1649,1.21,67292
686,210,55.24,1649,1.04,74386
686,528,59.47,1649,1.15,70936
689,122,60.66,1647,1.28,67335
690,84,53.57,1646,1.18,72269
690,104,54.81,1646,1.51,66170
690,97,54.64,1646,1.24,70480
690,57,68.42,1646,1.0,68981
690,45,68.89,1646,1.09,67083
690,165,56.36,1646,1.16,71162
690,225,57.78,1646,1.18,70251
690,131,61.07,1646,1.19,68385
698,40,65,1644,1.27,66254
699,115,54.78,1642,1.24,71116
700,180,59.44,1641,1.06,71415
701,42,54.76,1636,1.45,67007
702,53,58.49,1635,1.19,69548
702,40,57.5,1635,1.3,67998
704,182,60.99,1632,1.21,76849
704,48,70.83,1632,1.31,60683
706,111,63.06,1631,1.19,67601
707,107,58.88,1629,1.01,72000
708,48,66.67,1627,1.21,64965
708,1183,56.3,1627,1.21,69342
710,141,65.25,1626,1.17,66410
710,47,59.57,1626,1.09,70527
712,90,60,1625,1.17,69128
713,40,67.5,1624,1.2,64439
714,53,62.26,1623,0.96,71610
714,107,59.81,1623,1.13,69930
716,169,52.07,1622,1.12,73238
716,130,50.77,1622,1.12,74133
716,204,53.92,1622,1.45,66519
719,104,54.81,1619,1.12,71484
720,106,58.49,1618,1.22,68515
721,120,54.17,1617,1.15,71610
721,149,57.72,1617,1.23,68618
721,40,60,1617,1.07,70343
724,181,71.82,1613,1.25,61290
725,73,61.64,1611,1.14,67870
726,48,47.92,1608,1.17,73286
727,75,64,1605,1.21,64914
727,70,60,1605,1.31,64994
727,42,59.52,1605,1.24,76204
730,84,63.1,1603,0.9,71721
