,Battles,Winrate,PR,Avg.frags,Avg.damage
462,52,53.85,2387,1.27,93243
464,102,57.84,2386,1.44,85587
464,94,60.64,2386,1.51,78805
466,52,65.38,2385,1.31,92675
467,87,56.32,2384,1.22,89377
467,62,61.29,2384,1.39,83965
467,58,58.62,2384,1.64,79292
470,49,63.27,2382,1.41,82212
470,71,53.52,2382,1.51,83226
470,229,60.26,2382,1.18,88527
473,53,54.72,2381,1.15,92635
473,194,55.67,2381,1.22,89827
473,56,69.64,2381,1.59,75512
476,51,58.82,2380,1.65,79830
477,44,52.27,2379,1.68,81898
478,75,50.67,2378,1.25,87632
479,96,65.63,2376,1.29,83728
480,116,61.21,2374,1.54,80292
480,88,53.41,2374,1.43,86127
482,118,55.93,2372,1.16,90442
483,173,65.32,2370,1.51,78553
484,60,63.33,2369,1.4,81945
484,72,84.72,2369,1.12,86838
486,105,60.95,2368,1.77,84595
486,96,60.42,2368,1.27,86043
486,42,47.62,2368,1.57,85729
489,70,64.29,2367,1.47,80388
490,56,76.79,2366,1.62,70851
490,48,66.67,2366,1.15,85672
490,69,63.77,2366,1.36,81920
493,41,65.85,2365,1.37,81839
494,74,67.57,2364,1.59,76066
494,73,58.9,2364,1.58,87113
496,56,71.43,2361,1.21,81117
496,89,59.55,2361,1.67,77812
498,72,61.11,2360,1.43,83106
499,527,59.2,2359,1.43,82793
499,44,65.91,2359,1.45,79280
501,46,63.04,2358,1.22,88806
501,70,60,2358,1.1,89252
501,140,64.29,2358,1.11,87088
504,171,60.82,2357,1.25,85924
504,62,53.23,2357,1.5,93191
506,68,72.06,2356,1.34,79228
507,41,70.73,2355,1.15,83145
507,41,75.61,2355,1.24,79123
509,47,63.83,2354,1.68,73313
509,62,62.9,2354,1.53,79025
509,69,62.32,2354,1.28,84462
509,159,52.83,2354,1.28,96219
513,120,58.33,2350,1.59,79650
513,88,62.5,2350,1.31,83948
515,93,59.14,2349,1.37,84351
515,62,58.06,2349,1.48,81999
515,89,56.18,2349,1.37,85446
518,201,55.22,2348,1.34,86096
518,93,58.06,2348,1.28,85911
520,89,58.43,2347,1.54,80673
520,65,64.62,2347,1.32,81204
522,47,72.34,2346,1.0,83872
523,78,58.97,2343,1.76,75541
524,89,62.92,2342,1.48,79596
524,71,61.97,2342,1.55,87201
524,40,60,2342,1.25,83245
527,51,68.63,2341,1.29,79461
527,72,66.67,2341,1.24,81311
527,60,55,2341,1.25,87313
530,45,68.89,2340,1.38,84968
531,99,63.64,2338,1.4,80711
532,53,67.92,2337,1.68,72777
532,65,67.69,2337,1.51,76589
534,115,60.87,2336,1.13,87301
535,47,65.96,2334,1.7,70521
535,47,51.06,2334,1.17,90527
537,75,52,2333,1.32,86602
538,94,56.38,2332,1.33,85127
539,45,64.44,2330,1.51,77603
539,58,67.24,2330,1.28,80062
541,100,65,2329,1.57,72980
541,122,54.1,2329,1.16,89343
543,54,75.93,2328,1.52,72347
543,134,63.43,2328,1.47,88456
545,85,55.29,2327,1.73,77153
546,81,62.96,2325,1.4,80403
547,58,50,2324,1.28,88450
547,102,64.71,2324,1.91,68903
547,324,62.96,2324,1.39,80046
547,56,55.36,2324,1.2,87343
551,47,57.45,2322,1.13,88018
551,121,62.81,2322,1.26,82568
551,41,70.73,2322,1.15,82071
551,75,58.67,2322,1.13,86821
551,74,51.35,2322,1.43,84378
556,67,55.22,2321,1.34,84791
556,203,58.62,2321,1.35,83211
558,367,56.4,2320,1.36,83484
558,71,54.93,2320,1.55,80755
558,49,53.06,2320,1.37,84305
558,49,55.1,2320,1.39,83864
562,69,52.17,2319,1.35,85762
562,113,58.41,2319,1.47,80869
