,Battles,Winrate,PR,Avg.frags,Avg.damage
371,805,67.45,2640,1.59,85174
371,52,51.92,2640,1.35,100113
373,125,69.6,2638,1.43,88059
374,178,55.62,2634,1.35,83239
375,141,49.65,2632,1.39,83251
376,122,55.74,2631,1.16,100032
377,98,65.31,2630,1.61,88704
378,71,61.97,2629,1.77,85242
379,68,70.59,2621,1.47,89231
380,1015,59.01,2620,1.67,88324
380,42,66.67,2620,1.21,91565
382,63,61.9,2619,1.75,87328
382,50,70,2619,2.08,72578
384,56,57.14,2617,1.66,89543
385,61,49.18,2616,1.28,95833
386,94,55.32,2614,1.26,88373
387,67,61.19,2611,1.4,89831
388,117,58.12,2610,1.51,86980
389,48,54.17,2609,1.67,89958
390,63,66.67,2607,1.17,84839
391,223,50.22,2604,1.4,85649
392,122,53.28,2602,1.3,88001
393,146,56.85,2601,1.49,90397
394,224,55.36,2599,1.55,87468
395,63,50.79,2596,1.38,93893
396,87,54.02,2595,1.56,93302
397,62,51.61,2594,1.69,91779
397,46,54.35,2594,1.22,83337
399,119,52.94,2593,1.66,91842
400,99,58.59,2588,1.51,91905
401,45,60,2587,1.49,91552
402,62,66.13,2584,1.34,88092
402,183,54.1,2584,1.51,85855
404,162,60.49,2583,1.48,89470
404,47,63.83,2583,1.38,80895
406,69,69.57,2582,1.46,87537
406,58,58.62,2582,1.4,90388
408,117,57.26,2581,1.62,85874
408,107,55.14,2581,0.99,87106
410,74,60.81,2580,1.53,79198
410,122,52.46,2580,1.73,90101
412,149,46.31,2579,1.72,88701
413,48,52.08,2578,1.46,93665
413,108,61.11,2578,1.65,87683
415,99,57.58,2574,1.48,79761
416,41,51.22,2571,1.59,89836
417,118,59.32,2569,1.51,79773
417,68,60.29,2569,1.47,87514
419,96,63.54,2565,1.03,87414
420,167,51.5,2563,1.53,85803
420,77,58.44,2563,1.3,96182
420,55,69.09,2563,1.58,73829
423,44,61.36,2562,1.36,81522
424,91,57.14,2561,1.36,88815
425,44,72.73,2560,1.52,84027
