,Battles,Winrate,PR,Avg.frags,Avg.damage
417,105,54.29,1773,1.1,66636
417,178,55.62,1773,0.92,69533
420,68,42.65,1772,0.93,76584
420,124,54.84,1772,1.23,63432
422,44,54.55,1770,1.27,64432
423,45,42.22,1767,1.13,71201
423,89,60.67,1767,1.01,65223
425,72,56.94,1765,1.12,64022
426,326,62.88,1764,1.03,66770
427,42,59.52,1763,1.05,64795
428,172,52.33,1759,1.11,66626
429,41,46.34,1755,0.93,84282
430,705,55.46,1754,1.09,64908
430,65,58.46,1754,1.09,67170
432,91,61.54,1752,0.96,65322
433,157,52.23,1751,1.12,66054
434,51,54.9,1750,1.08,65685
435,135,63.7,1749,1.13,61345
435,46,67.39,1749,0.98,66709
437,80,58.75,1747,1.14,62676
438,40,52.5,1742,1.3,61711
438,160,57.5,1742,1.03,65303
440,77,59.74,1741,0.96,67914
441,45,53.33,1740,1.16,64014
442,69,59.42,1739,0.93,66517
443,86,47.67,1737,1.14,70261
443,79,58.23,1737,1.24,67661
445,73,52.05,1735,1.08,66346
446,199,52.26,1733,0.97,68829
446,75,53.33,1733,0.93,69401
448,177,55.37,1732,1.08,64684
449,88,55.68,1731,0.9,68526
450,113,61.95,1730,0.94,64467
451,86,54.65,1729,1.0,66698
452,97,55.67,1727,1.07,64476
452,45,64.44,1727,1.13,59039
454,105,55.24,1726,1.21,61864
455,161,59.01,1725,0.99,66837
456,74,51.35,1723,1.05,67354
457,53,54.72,1720,1.15,62943
457,82,42.68,1720,0.98,72357
457,64,59.38,1720,1.11,61756
457,78,47.44,1720,0.97,70027
461,61,57.38,1716,1.05,63866
462,45,62.22,1714,0.93,65838
463,43,53.49,1710,1.33,59324
463,58,48.28,1710,0.97,69531
463,240,59.58,1710,1.02,63989
466,91,53.85,1708,1.0,65965
467,286,50,1707,1.01,67620
468,99,50.51,1706,1.13,64752
469,153,54.25,1705,0.91,77177
470,108,49.07,1703,1.31,61994
471,313,55.91,1702,0.88,67153
472,161,56.52,1700,0.95,65585
472,114,53.51,1700,1.25,62076
474,41,46.34,1698,1.2,64859
474,62,77.42,1698,0.76,59529
476,71,49.3,1697,0.87,70751
476,57,59.65,1697,0.86,66917
478,107,56.07,1693,1.06,63013
479,259,55.6,1691,1.05,63395
480,47,48.94,1688,1.02,66961
481,50,50,1687,0.98,67658
481,126,48.41,1687,0.86,70748
481,82,64.63,1687,1.15,56992
484,71,56.34,1686,1.07,68442
484,141,58.16,1686,0.89,65533
486,193,55.44,1685,1.15,61201
487,214,57.01,1684,0.96,64479
488,95,51.58,1683,1.05,64710
489,437,55.38,1682,1.06,62869
489,56,58.93,1682,1.07,60640
491,78,57.69,1681,0.88,66069
492,47,36.17,1680,1.17,69382
492,54,51.85,1680,0.91,68539
494,60,55,1678,0.78,68993
494,485,51.55,1678,1.04,65143
494,299,57.86,1678,1.05,61479
497,102,50,1677,0.88,72009
498,63,53.97,1676,1.11,62299
499,107,54.21,1675,0.95,65646
500,47,53.19,1674,0.98,64944
500,74,55.41,1674,1.14,60958
502,847,58.56,1673,1.22,57242
503,69,49.28,1672,0.84,69874
504,55,56.36,1671,1.0,65756
504,82,54.88,1671,0.93,65634
504,128,61.72,1671,1.11,61243
504,59,55.93,1671,0.86,66478
508,134,47.76,1669,1.07,65797
509,106,52.83,1668,1.0,67218
510,65,55.38,1667,1.06,62264
510,85,47.06,1667,1.05,68957
512,41,53.66,1664,0.95,65326
513,44,50,1663,0.98,69341
514,174,50.57,1662,1.03,64593
515,45,60,1661,1.13,58271
516,186,54.84,1660,1.03,62552
516,49,57.14,1660,0.65,69549
516,47,53.19,1660,0.81,68068
519,160,60,1658,1.15,57721
520,257,53.31,1657,1.07,62620
521,253,55.73,1655,0.97,63678
521,143,49.65,1655,1.13,65873
521,48,56.25,1655,1.04,61574
524,79,58.23,1654,1.09,59810
525,73,49.32,1650,1.18,63427
526,111,60.36,1649,0.93,61990
526,177,50.85,1649,0.8,69079
528,41,56.1,1648,0.9,64577
528,60,45,1648,1.05,66508
528,108,62.04,1648,1.04,58997
531,83,63.86,1646,1.13,65498
531,53,56.6,1646,0.96,62486
531,102,53.92,1646,1.05,62071
531,355,55.21,1646,0.88,64980
531,41,70.73,1646,0.71,61901
531,213,51.17,1646,0.84,68118
537,49,53.06,1643,1.1,69501
537,204,55.88,1643,1.03,63800
539,249,53.01,1638,0.95,64357
540,71,61.97,1635,0.92,60884
541,79,54.43,1634,1.18,58722
541,100,57,1634,0.78,66152
543,84,52.38,1633,0.8,67974
543,68,55.88,1633,0.96,65220
543,327,55.05,1633,0.89,64409
546,54,53.7,1632,1.06,61600
547,71,59.15,1631,0.9,62293
548,61,52.46,1630,0.82,67269
549,127,70.87,1629,1.0,54363
550,82,63.41,1626,1.06,58623
551,77,59.74,1625,0.95,60787
552,68,61.76,1623,0.87,64145
553,65,61.54,1622,0.8,63089
554,351,54.7,1621,1.07,61377
555,198,46.97,1620,0.74,70994
556,66,51.52,1619,1.02,62873
556,486,48.35,1619,0.94,65810
558,59,59.32,1615,0.92,61272
559,71,54.93,1613,0.92,65331
559,117,48.72,1613,1.09,62494
561,50,56,1612,0.82,65222
562,75,60,1608,0.83,66505
563,92,53.26,1606,1.02,64493
564,113,58.41,1603,1.24,56986
565,58,50,1600,0.84,66553
566,81,41.98,1597,1.1,64690
567,155,51.61,1596,1.02,61383
567,84,51.19,1596,0.92,63825
569,150,54.67,1595,1.0,60401
569,148,55.41,1595,0.89,62377
569,110,59.09,1595,0.77,63502
572,46,41.3,1590,1.13,63879
573,165,56.36,1589,0.92,64489
574,46,52.17,1587,0.83,64897
575,255,49.41,1586,0.87,65282
575,44,52.27,1586,1.02,60971
577,67,53.73,1585,1.13,57830
578,64,56.25,1583,0.78,67106
579,59,45.76,1582,0.92,65779
580,47,63.83,1581,1.02,54986
581,45,53.33,1580,0.73,66440
581,41,56.1,1580,0.8,63310
583,48,50,1579,1.0,62190
584,40,45,1578,0.98,65662
584,114,56.14,1578,0.93,61091
586,136,49.26,1576,0.93,63781
587,47,55.32,1575,0.91,61545
588,75,46.67,1574,1.0,64570
589,97,46.39,1573,1.06,63314
590,120,51.67,1572,1.0,63988
591,137,51.09,1571,0.82,64944
592,62,53.23,1570,1.08,58817
592,55,47.27,1570,0.82,67030
592,89,62.92,1570,1.18,51997
595,41,46.34,1569,0.9,65487
595,66,56.06,1569,1.11,56609
597,109,53.21,1568,0.98,60619
598,109,48.62,1566,0.88,67625
599,62,54.84,1565,0.82,67122
600,60,46.67,1563,0.8,67801
601,82,47.56,1562,0.85,67833
602,116,56.9,1560,0.95,59350
602,283,51.94,1560,0.96,61414
602,139,51.8,1560,1.09,58527
602,41,56.1,1560,0.9,63392
