,Battles,Winrate,PR,Avg.frags,Avg.damage
360,214,48.6,1023,1.2,90987
361,83,42.17,1014,1.18,95547
362,177,40.11,1004,1.24,95912
363,221,47.51,999,1.27,78533
363,152,39.47,999,1.0,93191
363,87,45.98,999,1.05,87656
363,163,41.1,999,1.15,85816
367,224,46.88,998,1.29,87497
368,82,43.9,995,0.84,92861
369,98,41.84,991,0.86,101202
370,145,42.07,990,1.04,88002
371,170,46.47,989,0.99,87327
372,200,55,982,1.04,77341
373,175,53.71,976,1.37,72417
374,173,42.77,974,0.84,90606
375,94,46.81,970,1.02,83972
375,92,57.61,970,1.29,67548
377,279,50.54,967,1.14,76528
378,85,44.71,965,0.98,85019
379,83,53.01,964,1.22,80612
380,89,50.56,961,1.06,79490
380,105,44.76,961,0.95,86018
382,504,44.44,960,1.05,83571
383,245,45.31,954,1.1,80317
384,164,42.68,948,1.23,79253
385,318,40.88,946,1.08,84055
386,413,47.46,945,1.24,74269
387,93,41.94,939,0.86,87228
388,252,40.48,935,0.95,87808
389,154,49.35,934,1.12,81473
390,124,45.97,924,0.99,80583
391,200,47,923,0.98,78463
392,134,45.52,922,1.04,84230
393,95,45.26,904,1.03,79408
394,90,53.33,898,1.09,68873
395,90,51.11,896,0.93,74153
396,306,48.37,892,0.94,75864
396,95,47.37,892,1.14,74320
398,170,51.18,889,1.02,74344
399,182,43.96,887,0.98,78531
400,146,54.79,886,1.04,76940
401,187,43.85,885,1.11,75669
402,205,41.46,884,0.79,90068
403,163,46.01,883,1.03,83547
404,92,34.78,875,0.87,86512
405,95,42.11,872,0.89,83698
406,113,39.82,866,1.1,79495
407,535,39.63,864,1.05,79585
408,223,54.26,863,1.35,67040
408,86,38.37,863,1.17,78202
410,162,35.19,859,1.41,77628
411,234,37.18,846,0.98,79713
412,132,44.7,845,1.0,74636
412,215,39.53,845,1.12,78628
414,284,48.24,841,1.0,71683
415,84,40.48,832,1.2,73845
416,172,45.35,828,0.95,73061
417,110,41.82,818,1.16,76112
418,166,42.17,810,1.0,74240
419,136,42.65,804,0.9,76941
420,84,39.29,803,1.11,71614
421,122,36.89,796,1.19,73340
422,87,45.98,794,0.8,73690
423,116,45.69,791,0.81,81929
424,126,42.86,786,0.94,74277
425,546,38.1,785,0.87,78499
425,108,40.74,785,1.11,69958
427,459,41.83,783,0.96,75213
428,117,50.43,781,1.11,62038
428,111,42.34,781,0.58,79192
430,145,42.76,772,1.04,71745
431,98,36.73,770,0.93,76658
432,87,37.93,765,1.01,78563
432,112,38.39,765,0.93,75259
