,Battles,Winrate,PR,Avg.frags,Avg.damage
578,36,77.78,2607,1.36,52088
578,202,80.69,2607,1.68,55745
580,27,74.07,2606,1.93,55975
580,29,58.62,2606,1.69,52482
582,29,58.62,2605,1.31,51319
582,28,71.43,2605,1.25,49623
582,21,80.95,2605,1.48,53081
582,51,64.71,2605,1.22,59434
586,32,68.75,2604,1.44,63195
587,23,52.17,2601,1.96,51944
587,52,73.08,2601,1.21,52996
589,26,50,2600,1.38,60127
589,25,84,2600,1.28,57712
591,46,67.39,2599,1.61,54217
592,23,56.52,2597,1.48,52515
592,25,52,2597,1.44,51408
594,49,59.18,2596,2.0,59292
594,39,69.23,2596,1.69,59880
596,30,56.67,2594,1.33,48707
596,24,66.67,2594,1.17,57527
598,39,71.79,2593,1.36,40663
599,107,63.55,2592,1.95,56847
600,25,56,2591,2.04,43935
600,46,56.52,2591,1.76,54981
602,28,78.57,2590,1.57,56439
602,83,61.45,2590,1.57,49229
604,34,76.47,2589,1.85,52562
604,30,66.67,2589,2.07,50922
604,25,60,2589,1.72,54518
607,20,55,2588,1.8,61276
608,24,79.17,2587,1.88,48585
609,46,67.39,2586,1.24,48410
609,27,62.96,2586,1.56,50265
609,29,72.41,2586,1.17,53448
612,33,63.64,2585,1.85,52205
612,23,60.87,2585,1.35,54291
612,54,72.22,2585,1.74,57868
612,45,66.67,2585,1.91,57595
616,35,65.71,2583,1.4,48228
616,50,72,2583,1.44,54128
618,113,63.72,2582,1.75,53994
619,32,65.63,2580,1.56,41501
620,24,70.83,2579,1.88,47013
620,36,58.33,2579,1.25,49944
622,112,68.75,2576,1.61,60278
622,34,67.65,2576,1.59,60979
622,33,63.64,2576,1.15,49720
622,22,68.18,2576,1.55,51361
622,20,70,2576,1.85,55802
627,24,62.5,2572,1.54,46699
627,59,61.02,2572,1.27,45015
627,226,67.7,2572,1.64,58168
630,23,56.52,2570,1.78,55258
630,21,66.67,2570,1.76,56985
632,23,65.22,2568,1.57,52186
633,26,65.38,2567,1.0,44492
633,44,61.36,2567,1.86,58473
635,26,69.23,2566,2.19,43258
635,39,61.54,2566,2.15,46017
637,20,85,2565,1.6,52608
638,44,56.82,2564,1.23,47095
638,488,69.47,2564,2.06,54896
640,26,65.38,2562,2.12,54404
641,43,67.44,2561,1.56,56110
642,27,51.85,2559,1.07,50864
642,45,66.67,2559,1.24,58965
642,29,65.52,2559,1.76,56907
642,28,78.57,2559,1.25,54298
646,21,76.19,2557,1.48,48061
646,25,68,2557,1.76,53759
648,25,56,2556,1.24,50988
648,39,53.85,2556,1.92,57425
650,29,68.97,2554,1.14,43922
651,27,51.85,2553,1.85,58555
651,33,69.7,2553,1.58,47853
651,29,65.52,2553,1.48,61746
654,22,40.91,2552,1.73,48731
654,21,52.38,2552,1.24,64581
656,21,52.38,2549,1.38,48646
657,46,58.7,2548,1.52,56342
657,21,57.14,2548,1.48,38778
659,29,68.97,2546,1.69,54374
659,23,52.17,2546,1.87,44520
659,26,73.08,2546,1.42,50836
659,33,60.61,2546,1.58,61021
663,25,56,2545,1.64,62692
663,22,63.64,2545,1.36,57352
665,38,52.63,2544,1.63,53186
666,259,71.81,2543,1.73,57525
666,20,50,2543,2.35,54980
666,46,69.57,2543,1.76,52204
669,27,70.37,2542,1.26,42976
669,38,68.42,2542,1.66,48425
671,25,72,2541,1.64,56242
671,44,68.18,2541,1.43,57324
673,55,54.55,2538,1.07,58689
673,20,50,2538,1.25,49469
675,37,59.46,2537,1.19,43168
676,38,65.79,2535,1.5,47703
677,49,55.1,2534,1.49,50514
678,20,75,2531,1.2,55653
679,95,61.05,2530,1.46,51861
679,63,60.32,2530,1.6,46311
681,32,65.63,2529,1.44,59765
682,49,51.02,2526,1.53,50015
682,40,65,2526,1.75,57873
684,39,64.1,2525,1.31,57693
684,20,55,2525,1.45,59539
686,43,48.84,2524,1.4,48938
686,21,76.19,2524,1.62,53011
688,34,52.94,2522,1.68,60841
689,26,65.38,2521,1.88,43830
689,46,63.04,2521,1.67,47699
689,65,66.15,2521,1.85,56630
689,52,71.15,2521,1.87,55105
693,24,54.17,2519,1.25,48985
693,28,71.43,2519,1.61,55430
695,30,60,2518,1.6,45348
696,31,58.06,2516,1.42,58625
697,62,66.13,2515,2.08,49881
697,69,49.28,2515,1.62,48947
699,48,56.25,2512,1.33,56634
700,29,79.31,2511,1.83,52466
701,50,48,2510,1.48,46620
702,28,57.14,2509,1.82,53949
702,47,68.09,2509,1.66,54443
704,40,55,2506,1.25,53779
704,38,57.89,2506,1.29,49235
706,28,71.43,2505,1.5,39080
706,173,65.32,2505,1.48,61004
708,58,58.62,2503,1.71,52632
708,23,65.22,2503,1.26,62938
708,46,60.87,2503,1.7,57683
711,24,66.67,2502,1.54,50364
711,28,53.57,2502,1.89,57713
711,29,65.52,2502,1.86,55760
714,33,45.45,2501,1.21,54428
715,29,68.97,2500,1.66,50165
715,68,47.06,2500,1.25,52990
717,31,48.39,2499,1.35,47025
718,36,63.89,2498,1.67,48996
719,28,64.29,2497,1.64,57734
720,33,69.7,2494,1.52,50842
721,29,65.52,2493,1.28,44737
721,23,73.91,2493,1.83,53052
723,105,55.24,2492,1.58,60221
723,32,71.88,2492,1.72,55024
725,55,78.18,2491,1.33,57569
726,20,55,2490,1.8,58029
727,23,91.3,2488,1.35,54212
728,27,55.56,2487,2.0,57103
729,30,46.67,2486,1.5,48815
729,33,63.64,2486,2.03,54009
731,27,62.96,2484,1.59,46963
731,20,85,2484,1.75,47711
733,45,66.67,2482,1.56,58834
734,22,63.64,2479,1.32,53821
734,40,72.5,2479,1.75,51840
734,40,65,2479,2.0,54309
734,32,53.13,2479,2.41,51829
738,27,66.67,2478,1.41,52735
738,51,66.67,2478,1.59,50487
738,28,53.57,2478,1.18,45056
741,40,60,2477,1.3,46343
742,24,70.83,2476,1.5,53224
743,26,73.08,2475,1.35,43870
744,25,68,2473,1.68,57126
745,37,67.57,2472,1.43,57426
745,76,72.37,2472,1.91,52585
745,28,71.43,2472,1.32,55734
748,35,68.57,2471,1.91,50978
748,34,64.71,2471,1.18,43571
748,62,69.35,2471,1.95,50919
751,29,75.86,2470,1.52,54968
751,23,69.57,2470,1.83,52437
753,54,64.81,2468,1.67,54784
753,34,55.88,2468,1.62,53676
755,32,65.63,2467,1.59,57901
756,49,59.18,2466,1.61,57692
756,35,68.57,2466,1.83,42440
758,37,64.86,2465,1.38,59629
758,20,75,2465,1.2,47124
760,199,60.8,2464,1.99,49487
761,43,55.81,2462,1.95,55084
762,49,67.35,2460,1.2,57209
763,20,70,2459,1.5,49685
764,39,51.28,2458,1.51,54393
765,32,50,2457,1.22,50157
765,21,61.9,2457,1.52,57054
767,35,57.14,2456,1.74,57741
768,45,62.22,2455,1.69,58025
769,89,58.43,2454,1.94,53398
769,65,64.62,2454,1.66,52361
769,20,70,2454,1.3,48284
769,45,55.56,2454,1.8,58586
773,29,48.28,2453,1.03,48292
773,23,56.52,2453,1.35,57975
775,23,65.22,2452,1.3,54363
775,22,68.18,2452,1.59,40928
775,36,52.78,2452,1.36,46380
775,22,68.18,2452,1.45,58161
779,22,77.27,2451,1.68,50776
779,39,61.54,2451,1.49,51112
781,268,63.43,2450,1.77,48924
781,69,62.32,2450,1.75,57183
781,26,46.15,2450,1.38,56872
784,25,60,2449,1.84,54986
785,21,66.67,2448,1.71,45542
