,Battles,Winrate,PR,Avg.frags,Avg.damage
373,63,52.38,2543,1.37,47631
374,32,65.63,2542,1.38,45803
374,23,56.52,2542,1.04,46361
376,21,57.14,2541,1.43,42930
377,20,65,2540,1.2,42183
377,21,52.38,2540,1.52,47151
379,54,59.26,2539,1.61,44969
379,40,57.5,2539,1.68,44603
379,20,45,2539,1.3,51331
382,39,64.1,2538,1.18,38514
382,29,65.52,2538,1.52,42144
384,50,56,2537,1.06,40369
384,37,59.46,2537,1.03,47666
384,33,78.79,2537,1.33,42875
387,47,55.32,2534,1.4,46288
388,35,62.86,2533,1.09,49364
388,22,68.18,2533,1.23,43018
390,43,67.44,2532,1.33,40232
391,20,60,2531,1.2,42224
392,23,56.52,2530,1.52,45548
393,23,43.48,2529,1.39,42828
393,30,50,2529,1.63,45913
395,24,62.5,2527,1.62,35877
396,35,65.71,2526,1.46,42142
397,37,70.27,2521,1.32,37721
397,39,53.85,2521,1.54,42265
399,22,50,2520,1.09,46815
400,50,80,2518,1.34,37364
400,28,71.43,2518,1.54,40293
402,45,68.89,2517,1.27,43255
403,45,60,2515,1.6,39441
403,46,67.39,2515,1.04,42395
405,28,64.29,2514,1.29,46402
406,49,65.31,2513,1.37,40269
407,31,54.84,2512,1.35,47918
408,36,69.44,2510,1.36,39608
408,28,50,2510,1.82,41601
408,23,69.57,2510,1.09,47799
411,44,56.82,2509,1.5,41428
412,28,57.14,2508,1.43,38206
413,34,41.18,2506,1.18,42527
413,46,58.7,2506,1.37,46916
415,24,58.33,2505,1.38,41235
416,78,67.95,2502,1.32,44508
416,23,56.52,2502,1.17,48240
418,36,55.56,2501,1.72,38520
419,34,76.47,2500,1.12,36680
419,40,75,2500,1.02,46885
421,23,52.17,2499,1.52,39528
422,49,65.31,2498,1.14,40171
423,31,70.97,2495,1.39,42546
423,25,48,2495,1.2,46316
425,77,50.65,2493,1.62,45663
426,53,64.15,2490,1.11,43203
426,47,59.57,2490,1.23,42879
428,23,69.57,2489,1.35,38289
429,25,72,2488,1.44,37310
429,33,45.45,2488,1.27,42195
431,139,58.27,2486,1.27,47053
432,46,52.17,2484,1.33,42194
433,30,60,2480,1.27,47170
434,29,62.07,2478,1.24,39495
434,24,62.5,2478,1.21,44654
436,54,61.11,2477,1.19,47949
437,35,68.57,2476,1.03,42948
438,25,84,2475,1.24,38284
438,24,58.33,2475,1.08,48701
440,32,59.38,2474,1.09,42334
441,38,57.89,2473,1.29,40123
441,27,66.67,2473,1.41,42707
443,24,58.33,2472,1.29,46243
443,24,58.33,2472,1.67,41659
443,35,60,2472,1.03,43712
443,29,62.07,2472,1.17,43300
447,36,58.33,2470,1.58,42679
448,54,59.26,2468,1.17,40594
448,41,65.85,2468,1.59,39643
450,32,65.63,2467,1.56,41542
451,33,66.67,2466,1.15,42075
451,31,64.52,2466,0.9,44330
451,28,71.43,2466,1.14,45306
454,27,66.67,2465,1.15,39555
455,22,72.73,2464,1.09,45883
456,53,66.04,2463,1.34,44070
456,24,58.33,2463,1.33,38823
458,29,62.07,2462,1.38,43591
459,24,70.83,2461,1.54,38143
460,25,56,2460,1.04,41440
461,53,62.26,2459,1.08,42714
461,22,72.73,2459,1.27,41757
461,26,65.38,2459,1.69,37527
464,52,63.46,2458,0.92,49818
465,39,71.79,2456,0.87,41563
465,34,61.76,2456,1.03,41393
467,22,50,2455,1.32,40159
467,26,76.92,2455,1.04,44067
469,38,65.79,2453,1.16,45364
470,212,64.62,2452,1.38,44354
471,33,72.73,2451,1.55,39755
472,37,62.16,2450,1.32,45221
473,26,57.69,2449,1.23,40864
473,31,61.29,2449,1.42,43949
475,35,80,2448,1.26,41583
475,56,62.5,2448,1.05,47457
477,44,54.55,2447,1.84,40527
478,35,57.14,2445,1.11,48177
479,36,72.22,2444,1.06,45251
480,29,79.31,2443,1.28,40836
481,34,61.76,2441,1.03,45231
481,31,61.29,2441,1.29,45249
483,24,66.67,2439,1.38,43415
484,26,61.54,2437,1.38,40023
484,23,65.22,2437,1.04,45658
486,43,55.81,2435,1.05,39385
487,34,55.88,2434,1.09,48266
487,143,71.33,2434,1.44,40796
489,21,71.43,2432,1.0,40267
490,61,65.57,2431,1.11,36977
491,31,64.52,2430,1.16,35907
491,38,71.05,2430,1.24,43140
493,624,62.18,2429,1.57,42000
493,22,72.73,2429,1.36,34941
493,20,60,2429,1.6,36880
493,50,56,2429,1.42,45165
493,37,64.86,2429,1.16,45822
498,43,67.44,2427,1.23,44583
499,25,56,2426,1.24,46607
499,20,80,2426,1.25,36395
499,37,64.86,2426,1.43,37285
502,23,73.91,2425,1.04,40828
503,23,56.52,2424,1.48,43282
504,26,50,2423,1.69,42453
504,25,60,2423,0.92,43024
504,22,77.27,2423,1.27,35619
504,29,58.62,2423,1.17,40562
508,30,70,2422,1.3,36667
509,30,63.33,2421,1.07,46144
509,27,25.93,2421,1.0,52548
509,31,70.97,2421,1.42,36394
512,27,74.07,2420,1.33,41418
513,22,68.18,2419,1.45,37331
514,21,57.14,2418,1.33,35406
515,38,63.16,2417,1.0,41405
515,24,54.17,2417,1.75,38700
517,40,57.5,2416,1.15,36847
517,27,62.96,2416,1.19,43567
519,38,44.74,2415,1.39,42992
519,42,66.67,2415,1.21,43839
519,34,70.59,2415,1.47,36271
519,27,37.04,2415,0.93,49814
523,34,58.82,2413,1.09,41094
524,60,68.33,2412,1.4,41874
524,35,54.29,2412,1.34,44364
526,20,75,2411,1.35,36011
526,32,46.88,2411,1.09,41120
528,22,77.27,2410,1.27,36925
529,31,64.52,2407,1.29,43152
529,159,71.7,2407,1.3,40297
529,465,60.86,2407,1.49,42969
529,66,57.58,2407,1.08,47415
533,41,60.98,2406,0.95,43225
534,32,53.13,2403,1.22,40200
534,27,62.96,2403,1.19,44240
536,27,55.56,2402,1.44,40464
537,33,78.79,2401,1.61,29758
537,21,71.43,2401,0.9,42720
537,23,82.61,2401,1.35,39284
540,20,60,2400,1.3,43460
541,28,64.29,2399,1.25,36970
541,33,57.58,2399,1.18,46718
541,23,60.87,2399,1.22,39007
541,37,59.46,2399,1.46,35864
545,21,47.62,2396,1.29,41350
545,51,64.71,2396,1.02,42857
545,28,60.71,2396,1.18,43612
548,29,62.07,2395,0.93,42097
548,26,73.08,2395,1.15,43267
550,34,70.59,2394,1.59,38654
550,132,59.85,2394,1.3,44337
550,33,63.64,2394,1.61,38070
553,29,68.97,2392,1.21,36599
553,51,54.9,2392,1.16,42841
555,56,57.14,2390,1.27,45543
