,Battles,Winrate,PR,Avg.frags,Avg.damage
312,53,50.94,1793,1.38,79027
312,52,65.38,1793,1.15,79115
312,53,52.83,1793,0.89,78662
316,54,68.52,1791,0.98,70367
317,65,63.08,1788,1.02,73466
317,72,68.06,1788,1.29,67608
319,70,58.57,1787,1.04,72822
320,75,52,1786,1.08,77340
321,53,71.7,1785,1.04,71692
321,120,58.33,1785,1.27,68317
321,101,59.41,1785,1.1,70890
324,50,52,1784,1.1,77178
325,44,59.09,1783,1.05,72045
326,93,59.14,1782,1.12,70318
326,45,62.22,1782,1.31,67648
328,51,58.82,1781,1.08,79356
328,84,58.33,1781,0.92,76804
330,57,59.65,1780,1.19,70447
331,104,56.73,1779,1.23,69109
332,64,59.38,1776,1.2,70050
333,47,74.47,1775,1.34,58173
334,52,61.54,1774,1.67,58296
335,66,54.55,1773,1.03,74249
336,168,55.36,1771,1.29,71154
337,50,78,1768,1.04,63193
338,80,63.75,1767,1.2,68483
338,51,49.02,1767,1.2,75923
340,43,53.49,1766,1.21,70973
340,55,60,1766,1.29,77525
342,54,55.56,1765,1.02,81653
342,60,63.33,1765,1.17,67192
344,84,55.95,1763,1.1,71948
345,102,56.86,1762,1.26,67543
345,87,52.87,1762,1.03,74796
347,48,43.75,1761,1.08,79511
347,49,57.14,1761,1.39,65877
349,77,49.35,1759,1.08,74704
350,52,50,1758,0.83,91071
351,61,62.3,1757,1.1,68563
352,55,58.18,1755,1.09,79934
353,81,66.67,1754,0.89,70313
354,45,60,1753,1.07,70886
354,51,58.82,1753,1.04,82874
356,130,58.46,1752,1.18,69712
356,99,55.56,1752,1.06,75084
358,43,60.47,1751,1.14,67950
358,52,53.85,1751,1.12,71928
360,144,55.56,1750,1.43,66765
360,88,57.95,1750,1.16,71123
360,70,57.14,1750,0.96,73299
363,52,55.77,1749,1.31,75801
363,90,63.33,1749,1.16,67875
365,60,66.67,1748,1.13,74001
365,91,58.24,1748,1.25,72496
367,54,61.11,1745,1.2,67796
368,83,54.22,1744,1.12,71112
369,55,52.73,1743,0.69,80576
369,109,54.13,1743,1.48,66020
371,69,55.07,1741,1.16,71378
371,79,60.76,1741,0.94,84149
373,47,59.57,1740,1.19,68646
373,205,61.95,1740,1.02,70992
375,80,62.5,1738,0.84,74360
375,51,52.94,1738,1.02,75931
377,68,50,1735,1.72,62149
378,54,68.52,1734,1.2,70518
379,76,56.58,1733,1.36,76871
379,44,47.73,1733,1.27,70433
381,102,53.92,1731,1.07,74959
382,46,60.87,1729,1.09,68781
382,127,59.06,1729,1.01,70398
