,Battles,Winrate,PR,Avg.frags,Avg.damage
400,211,56.87,1774,1.24,107364
402,111,52.25,1773,1.3,109326
403,117,51.28,1771,1.54,104824
404,88,55.68,1769,1.14,112181
405,106,65.09,1767,1.21,103021
405,86,72.09,1767,1.2,99511
407,251,50.6,1765,0.92,121246
407,150,54.67,1765,1.47,103425
409,257,55.25,1764,1.44,103939
409,587,60.31,1764,1.29,103076
411,162,57.41,1761,1.15,109904
412,90,52.22,1760,0.97,117883
412,173,56.65,1760,1.17,109231
414,118,52.54,1756,1.15,111708
415,100,55,1755,1.28,107695
416,178,53.93,1753,1.37,104761
416,187,59.36,1753,1.1,107760
418,191,60.73,1752,1.14,105838
418,160,60.63,1752,1.07,108362
420,246,49.59,1751,1.26,111913
421,98,59.18,1750,1.89,141458
421,298,58.05,1750,1.3,104260
423,129,52.71,1747,1.37,105370
424,129,55.81,1746,1.3,105431
425,110,50,1745,0.96,119407
426,160,50.63,1742,1.12,114109
427,146,52.05,1741,1.13,113185
428,317,50.79,1738,1.18,110980
429,117,52.99,1737,0.96,117349
429,101,51.49,1737,1.56,144847
429,147,60.54,1737,1.42,98528
432,88,51.14,1734,1.0,116546
432,241,60.58,1734,1.3,100673
434,120,55,1733,1.25,107094
434,204,53.92,1733,1.36,104548
436,162,55.56,1732,1.15,107687
437,156,52.56,1731,1.35,105581
437,85,56.47,1731,1.19,106385
439,96,56.25,1728,1.05,110044
440,174,56.9,1723,1.02,110439
441,286,60.49,1721,1.31,99495
442,167,60.48,1720,1.18,103367
443,189,51.85,1718,1.34,104390
444,118,64.41,1716,1.12,101046
444,126,53.17,1716,0.98,114031
446,146,52.05,1715,1.45,103896
447,225,49.33,1712,1.13,111584
448,80,65,1711,1.05,103070
449,148,55.41,1710,1.29,102953
450,121,55.37,1708,1.02,110043
450,84,59.52,1708,1.36,98988
450,166,56.02,1708,1.4,99291
453,293,57.34,1705,1.19,103488
453,114,52.63,1705,1.18,108837
455,194,60.82,1704,1.44,94440
456,115,58.26,1703,1.4,98444
456,81,62.96,1703,1.3,97436
458,572,57.87,1702,1.47,95453
459,164,57.93,1700,1.08,105772
459,144,47.22,1700,0.92,118499
461,137,60.58,1699,1.23,100144
